feature,importance_mean,importance_std
observed_soh_slope_pct_per_day_1,-0.00020367520251332038,0.00016952351223935424
soc_mean_pct,-0.00022601545623048835,7.598115858194782e-05
current_rms_proxy_a,-0.0002294437406004768,0.0002925460665503156
event_ah,-0.0003605901534464273,0.00020603149439134066
soc_min_pct,-0.00036106373318842697,0.0001367230222580353
current_temp_stress_index,-0.0004436790220337272,0.00021314418477167015
rolling_duration_mean_5,-0.0004521259115009002,0.00028891614640423033
rolling_observed_delta_std_5,-0.00048220279094977057,0.0010055567286320149
observed_soh_span_pct,-0.0005370504327988357,0.000359313933586736
prev_observed_soh_pct,-0.0005979301821206207,4.7698604071532226e-05
observed_soh_delta_1,-0.0006343218820531682,0.00037667940398507764
rolling_temp_mean_5,-0.0006347532959992463,0.0015471487855410896
prev_delta_days,-0.0007009127666955273,0.0007440859790711004
avg_cell_temp_mean_c,-0.0008015661018792031,0.0009561265976414596
rolling_temp_span_mean_5,-0.000846384741630235,0.000762655160544442
latent_filter_delta_2,-0.0009040149420791899,0.00016666265762363183
latent_soh_filter_std_pct,-0.0009689901377187837,0.000379002841514248
rolling_stress_index_max_5,-0.0015574363735971098,0.0015968220097938536
event_duration_s,-0.002567759234010403,0.00020784361458575117
p95_abs_dcurrent_a_per_s,-0.0025929857385392553,0.00025266437200200206
n_rows,-0.0026820630546223966,0.00016994000465099773
rolling_current_abs_mean_5,-0.004485725439099131,0.002065619300573673
rolling_gap_days_mean_5,-0.007180981004894704,0.002047215923349656
latent_soh_filter_pct,-0.008175442858362114,0.0008907677282358712
prev2_latent_filter_pct,-0.01124671074981487,0.0025983809879414075
