model,eval_split,coverage_rows,n,level_mae,level_rmse,level_r2,delta_mae,delta_rmse,delta_r2
physics_informed_with_latent,valid,111,111,0.8363124040785757,1.0276081275952609,0.511390192347138,0.8363124040785757,1.0276081275952609,-24.95200873783564
physics_informed_no_latent,valid,111,111,0.8706352425857052,1.066476660156209,0.47372852651651176,0.8706352425857052,1.066476660156209,-26.952369486656842
naive_zero_delta,test,137,137,4.6293770427430525,6.2984813697497115,-0.5504369141996164,4.6293770427430525,6.2984813697497115,-1.1749694230470196
ridge_raw_only,test,137,137,2.973606457421456,4.112447465858432,0.33902790013341777,2.973606457421456,4.112447465858432,0.07278129569100966
ridge_raw_plus_latent,test,137,137,3.19852402090961,3.756123218753139,0.44860596545454223,3.19852402090961,3.756123218753139,0.22649857327087664
ridge_raw_only_no_latent,test,137,137,2.973606457421456,4.112447465858432,0.33902790013341777,2.973606457421456,4.112447465858432,0.07278129569100966
elastic_with_latent,test,137,137,3.404754147168959,4.918096402955883,0.054685158308748094,3.404754147168959,4.918096402955883,-0.32609773219466587
elastic_no_latent,test,137,137,3.036926973709034,4.305723265922713,0.27543954208066035,3.036926973709034,4.305723265922713,-0.016421130515353655
ridge_with_latent,test,137,137,3.291610341690561,4.135462918680133,0.33160889179460973,3.291610341690561,4.135462918680133,0.0623738317442627
ridge_no_latent,test,137,137,3.337503443789043,4.088999907459778,0.3465436190673059,3.337503443789043,4.088999907459778,0.08332442629098047
gbdt_with_latent,test,137,137,6.270450058110862,7.632004433176711,-1.2764579346162588,6.270450058110862,7.632004433176711,-2.193439446195791
gbdt_no_latent,test,137,137,6.300494911816016,7.6705464814384205,-1.2995084704650277,6.300494911816016,7.6705464814384205,-2.2257749834864535
random_forest_with_latent,test,137,137,8.581403292767927,9.732245745915263,-2.7017623585115076,8.581403292767927,9.732245745915263,-4.19287167856503
random_forest_no_latent,test,137,137,7.6505153263131165,8.910679615081255,-2.103159219843844,7.6505153263131165,8.910679615081255,-3.3531448175632423
gam_spline_with_latent,test,137,137,8.528388185795675,9.91942744712633,-2.8455247620283015,8.528388185795675,9.91942744712633,-4.394543109997756
gam_spline_no_latent,test,137,137,8.476259416487794,10.069926602469229,-2.963099826202739,8.476259416487794,10.069926602469229,-4.55947866277657
lstm_sequence_with_latent,test,137,137,5.954980986600628,7.743507845048977,-1.3434618455431795,5.954980986600628,7.743507845048977,-2.2874332463665317
gru_sequence_with_latent,test,137,137,4.220076312097311,5.740807464650044,-0.28803707852821425,4.220076312097311,5.740807464650044,-0.8068721377134327
lstm_sequence_no_latent,test,137,137,3.394129158074605,4.8406106443768495,0.08423781792378371,3.394129158074605,4.8406106443768495,-0.2846409464049646
gru_sequence_no_latent,test,137,137,3.6436087156899695,5.693471936495449,-0.2668837638971264,3.6436087156899695,5.693471936495449,-0.777198042561706
physics_hybrid_with_latent,test,137,137,3.147936634084299,4.6783298196940555,0.14461018699096162,3.147936634084299,4.6783298196940555,-0.19994994381373243
physics_hybrid_no_latent,test,137,137,2.790325128258862,4.184471884936116,0.3156729451555077,2.790325128258862,4.184471884936116,0.04001871600242124
physics_informed_with_latent,test,137,137,3.169222027518483,4.354584677914398,0.2589015892202674,3.169222027518483,4.354584677914398,-0.03962074699876039
physics_informed_no_latent,test,137,137,3.326537268316257,4.672429197423585,0.14676657585563047,3.326537268316257,4.672429197423585,-0.19692493853818727
