feature,family,non_null_rows,missing_frac,n_unique,pearson_next_level,spearman_next_level,pearson_next_delta,spearman_next_delta,combined_score
degradation_stress_proxy_rollmax_2,physics,771,0.002587322121604174,527,-0.0820939190965513,-0.10770944213740626,-0.014281217232540945,0.056419108898064126,0.05403877240415721
thermal_severity_proxy_diff1,history,738,0.04527813712807249,722,0.0013642221586915746,0.01862193327434945,-0.04492452444301755,-0.08355363981782284,0.05400620745794711
throughput_stress_proxy_rollmax_13,physics,771,0.002587322121604174,117,0.12301128886423061,0.15468591009356564,0.028058379469328962,0.022340032565139344,0.053974543895569306
degradation_stress_proxy_rollstd_2,physics,773,0.0,756,-0.05850371295072208,-0.06921057453955373,-0.03984373451413851,0.057184420398443125,0.053918067009546225
soc_span_pct_lag3,history,748,0.03234152652005173,83,-0.029392822438219703,-0.017955922772507106,0.0798708717115073,0.05393084531243268,0.053862812563744936
avg_cell_temp_mean_c_ewmmean_3,history,771,0.002587322121604174,752,0.1273704986421537,0.14954664551021532,0.02505016146702323,-0.024775616808818502,0.05383312269482296
degradation_stress_proxy_rollmax_3,physics,771,0.002587322121604174,411,-0.09855924354214728,-0.139371835043372,0.005393939898098384,0.047612867523889095,0.05380567196590014
instant_stress_index_lag3,physics,748,0.03234152652005173,728,-0.014364036046498711,-0.007660244383600427,0.08937435144412285,0.05355721036902941,0.05349849036149003
p95_abs_current_a_lag13,history,728,0.05821474773609314,326,0.13448062750851572,0.1014806905593446,0.05135875265655975,-0.020841687979082597,0.05345655172230836
soc_mean_pct_rollmean_5,history,771,0.002587322121604174,767,0.034791909655431295,-0.06958036354467174,0.03493890880970484,-0.06454353211913269,0.05344250759376506
rolling_soc_mean_5,history,771,0.002587322121604174,767,0.034791909655431295,-0.06958036354467174,0.03493890880970484,-0.06454353211913269,0.05344250759376506
rolling_observed_soh_std_3,history,773,0.0,107,-0.0452071044366637,-0.03308564278288583,0.05274580400109568,0.06249461961954586,0.053429876890223583
observed_soh_pct_rollstd_3,history,773,0.0,107,-0.0452071044366637,-0.03308564278288583,0.05274580400109568,0.06249461961954586,0.053429876890223583
thermal_severity_proxy_ewmstd_3,history,773,0.0,751,-0.1230833676567329,-0.1725390403545771,-0.045836192916004055,0.0032721330816628167,0.05341251058040934
throughput_stress_proxy_rollmax_21,physics,771,0.002587322121604174,78,0.1051933679286646,0.20011038395205946,-0.00916004817318405,0.02225618373626423,0.05329919151894949
current_temp_stress_index_lag3,physics,748,0.03234152652005173,723,0.21113560176616517,0.1570052914593327,0.01787170755713557,-0.007072953503636943,0.05320869523929372
p95_abs_current_a_rollmin_2,history,766,0.009055627425614499,148,0.2215497820283853,0.15019065254433492,0.023691159430181262,-0.003120557802763127,0.05319517492478655
instant_stress_index_rollmin_13,physics,771,0.002587322121604174,121,0.06097621480512698,-0.014513509056354621,-0.03733937780796324,-0.07488832768258132,0.05317620863851646
cumulative_flight_count_rollstd_21,history,773,0.0,340,0.07512760577668215,0.05229730050085174,-0.02724365458985837,-0.06582267768981445,0.05315065699016999
soc_span_pct_rollmin_2,history,766,0.009055627425614499,77,-0.03822971272282025,-0.025550669912884127,0.022432578053144445,0.08611507411964646,0.053137128528998885
soc_mean_pct_rollmean_3,history,769,0.005174644243208237,762,0.020601295065952614,-0.0862420702827297,0.04351586326685367,-0.05565822352582454,0.05309739961568186
avg_cell_temp_span_c_rollmax_8,history,771,0.002587322121604174,25,-0.1514362101857253,-0.060151097254763086,-0.013757833746537534,-0.055012144197808886,0.05304910061976226
arrhenius_temp_proxy_rollmax_8,physics,771,0.002587322121604174,187,-0.1300049105549781,-0.16837886791517018,-0.030503008803241912,-0.012265197345891671,0.05292756268939716
current_temp_stress_index_lag5,physics,744,0.03751617076325997,719,0.21069429860447647,0.1459014203653134,0.0015802404082817087,-0.020880578111568873,0.052824975187935164
soc_span_pct_rate_per_day1,history,738,0.04527813712807249,388,-0.044428411254951596,0.019667030218173846,-0.005630482786247594,-0.09711822648129764,0.05278524241067945
thermal_severity_proxy_rollmean_3,history,769,0.005174644243208237,760,-0.09295166836230519,-0.1590549335462976,0.009891527990040911,0.03701910033529852,0.052779460416071775
avg_cell_temp_mean_c_lag8,history,738,0.04527813712807249,709,0.08807926868134161,0.11643989512122517,-0.01919594096813096,-0.04604022778115799,0.05275079592827832
soc_stress_index_rollstd_5,physics,773,0.0,759,-0.12694314988846672,-0.11876198091012877,0.035729049650693644,0.0255776357947834,0.0527372631282266
thermal_severity_proxy_rollmean_5,history,771,0.002587322121604174,766,-0.11574307920195633,-0.18831956971440417,-0.008020685130783814,0.0233419830555023,0.05273234129156744
degradation_stress_proxy_rollmean_3,physics,771,0.002587322121604174,764,-0.08606068920110375,-0.12580337504414793,0.017527168436216774,0.04438414980760716,0.05270759312102082
throughput_stress_proxy_rollmax_5,physics,771,0.002587322121604174,262,0.05887496531561441,0.07862160965240601,0.057587644715512865,0.039307898386243816,0.052645585667885915
soc_mean_pct_rollmean_8,history,771,0.002587322121604174,764,0.041833168822283696,-0.07365492155063631,0.0018966412704429357,-0.08186913597929815,0.05264165868664086
soc_span_pct_rollmean_8,history,771,0.002587322121604174,335,-0.08254789659537436,-0.051763780270628175,0.049935451676112554,0.04806582518037546,0.05262961353413438
thermal_severity_proxy_ewmmean_3,history,771,0.002587322121604174,752,-0.09976459574947484,-0.1626180164828411,0.002439220258182412,0.038903621748972,0.05260755791186578
p95_abs_current_a_ewmmean_3,history,771,0.002587322121604174,752,0.23206595815550674,0.17050190910512272,-0.006942818483219014,0.0038171469452617356,0.05258244385165257
degradation_stress_proxy_rollstd_5,physics,773,0.0,766,-0.1362030304509649,-0.1621378507056266,-0.03447482709588448,0.009416626318177218,0.052520910622885573
event_duration_s_pct_change5,history,727,0.05950840879689523,727,0.0535818727684745,-0.0162368636694612,-0.0015573476525876314,-0.09795466421713701,0.05234052002075458
current_abs_mean_a_lag1,history,752,0.027166882276843496,726,0.19198295609502442,0.16678040719638174,-0.020362643079049128,0.004283181910815134,0.05225158147254125
soc_mean_pct_rollmin_2,history,766,0.009055627425614499,479,0.03931684172086273,-0.046624049463006724,0.007778926909835076,-0.0866140682220993,0.05223530036443249
instant_stress_index_ewmmean_3,physics,771,0.002587322121604174,752,-0.07243927489545454,-0.07003174431108161,0.025776917447939654,0.05937489197704369,0.05220046576025925
current_temp_stress_index_lag1,physics,752,0.027166882276843496,727,0.19862460308527607,0.14673983641244678,0.002446821264533807,0.021272952887199995,0.052180310948994765
arrhenius_temp_proxy_rollstd_3,physics,773,0.0,748,-0.0938072520472594,-0.10494246957148974,0.025087299703461893,0.043380105532005796,0.05216933304089058
soc_mean_pct_lag1,history,752,0.027166882276843496,728,0.034802872079754875,-0.026655527606227216,0.07062241653164997,-0.051958764463762026,0.05204678531709748
degradation_stress_proxy_rollmax_5,physics,771,0.002587322121604174,300,-0.12302175026176472,-0.1864687097616044,-0.017910283787994124,0.014173807084661821,0.052023779814913185
current_abs_mean_a_rollstd_5,history,773,0.0,763,0.21312194685065494,0.14078625118784477,-0.005550743371604085,0.017404175337209428,0.051927234276467685
p95_abs_current_a_lag2,history,750,0.02975420439844756,328,0.12345990773745119,0.09109448826163562,0.05296628122929351,0.022269638492998213,0.051921385703627705
avg_cell_temp_span_c_rate_per_day5,history,729,0.056921086675291055,489,0.03646210689532763,0.03716389625975051,-0.01121695424688145,-0.08729664477800132,0.051869371552660366
arrhenius_temp_proxy_rollmax_5,physics,771,0.002587322121604174,270,-0.14176853921759408,-0.18827592653605454,-0.014040526209839628,0.011251957592060423,0.05169378168154667
cumulative_event_count_rate_per_day5,history,763,0.012936610608020649,372,-0.1050458575528217,-0.22197767164643992,0.013437537655195168,0.008465096505110643,0.0516417912261065
observed_soh_pct_rollstd_8,history,773,0.0,492,-0.08185872972270576,-0.20681666650492558,-0.00353219535620898,0.025146716438981948,0.051584053952413986
thermal_severity_proxy_rollstd_3,history,773,0.0,748,-0.09828360111345737,-0.1511529549001563,-0.012107656426306212,0.033539474168352436,0.05122636365001964
avg_cell_temp_span_c_ewmmean_5,history,771,0.002587322121604174,752,-0.19990413364522155,-0.1968664014668436,0.0028987305059626533,0.0018106324332276278,0.05120477733128992
soc_stress_index_diff1,physics,738,0.04527813712807249,722,-0.0005739922695365868,-0.016483892553120057,-0.0406390398924411,-0.08106112057938436,0.051199199338376966
avg_cell_temp_mean_c_rollmax_2,history,766,0.009055627425614499,514,0.10197380887848022,0.1095067637121091,0.025329721750326877,-0.037718680319548344,0.051195718113559205
avg_cell_temp_span_c_lag2,history,750,0.02975420439844756,34,-0.0623075340855222,-0.07958583213689852,0.05004650256068214,0.04001186227810493,0.05118791702243886
storage_stress_proxy_rollmean_3,physics,769,0.005174644243208237,762,0.026138938858787507,0.1692473519423411,-0.022124638648432438,-0.03675338313894115,0.051177410684283164
storage_stress_proxy_rollstd_13,physics,773,0.0,768,-0.08408333787350444,0.11760099134683795,0.018012860169185747,0.043779159701514574,0.05115296240581342
delta_days_rollmax_3,history,771,0.002587322121604174,167,-0.0028020723295733452,0.18509450387731732,-0.04041824514486781,-0.024280831426660193,0.05109623050001236
avg_cell_temp_mean_c_rollmean_3,history,769,0.005174644243208237,760,0.12514071855012332,0.14594728432183768,0.03237874016965946,-0.01541887214065986,0.051058279017482756
soc_mean_pct_lag2,history,750,0.02975420439844756,726,0.03121589346571542,-0.0359085667408935,-0.018590017974095308,-0.08199806025617488,0.05098400686521286
throughput_stress_proxy_rollmean_3,physics,769,0.005174644243208237,758,0.03715307549457868,0.029802110056276424,0.03783027230548805,0.06981339824711395,0.05095073496074703
avg_cell_temp_mean_c_lag2,history,750,0.02975420439844756,719,0.1005534085655656,0.11125216514076211,0.006005294256362373,-0.049642228286101174,0.05088375663332512
degradation_stress_proxy_pct_change5,physics,744,0.03751617076325997,730,-0.01828686318437252,-0.07362948710426347,-0.054344941682032605,-0.04797148410228322,0.050763759734714003
thermal_severity_proxy_rollmax_2,history,766,0.009055627425614499,506,-0.0777251712066877,-0.1294975286175327,-0.01977776040656142,0.039030723427135726,0.050694300077478174
arrhenius_temp_proxy_ewmmean_3,physics,771,0.002587322121604174,752,-0.10152551922143367,-0.10176773575007414,0.006694283884976272,0.05132294579474869,0.050521323057784284
throughput_stress_proxy_rollmax_3,physics,769,0.005174644243208237,361,0.03102411045546917,0.026051314920672423,0.06373812247721297,0.054182612009227325,0.050513720430963964
p95_abs_current_a_rollmean_2,history,766,0.009055627425614499,641,0.21839176686071063,0.11571277212135088,0.00894976633629303,0.01870281582715404,0.05029728952738092
instant_stress_index_ewmmean_5,physics,771,0.002587322121604174,752,-0.07230695663502656,-0.08082640775627267,0.037031841092383354,0.04394681279680834,0.05024027491322232
throughput_stress_proxy_rollmean_2,physics,766,0.009055627425614499,754,0.03169821779052447,0.0376972893855106,0.008060603865545326,0.08657040603188233,0.050199279060889695
thermal_severity_proxy_pct_change1,history,736,0.047865459249676556,721,0.036041606234806914,0.008594349989586072,-0.0067861751888184385,-0.09607062896017349,0.05016094871064221
condition_multiplier_rollstd_3,history,773,0.0,769,-0.07432597493635179,-0.05810604693448265,0.032620162096190376,0.0535172192925637,0.05001730184431835
measurement_sigma_pct_rollstd_3,history,773,0.0,769,-0.07432597493634382,-0.05810604693448265,0.03262016209619017,0.0535172192925637,0.05001730184431749
arrhenius_temp_proxy_rollmax_2,physics,766,0.009055627425614499,488,-0.08760716126532139,-0.10801059442749311,-0.03260676210239268,0.03392229124905132,0.050009364983447005
p95_abs_current_a_rollmean_3,history,769,0.005174644243208237,703,0.23864485110165143,0.15034227205713743,0.008056570379625323,0.0023898540360135015,0.049908231348829435
avg_cell_temp_mean_c_ewmstd_8,history,773,0.0,751,-0.08170691028381401,-0.09599090176618319,-0.040207891597235854,-0.033859088694134044,0.049868283684839955
avg_cell_temp_mean_c_rollmax_3,history,769,0.005174644243208237,421,0.10505212215399695,0.1085803733153716,0.031643984298957054,-0.02973370168997096,0.049665629262879485
soc_span_pct_diff3,history,736,0.047865459249676556,135,-0.008379581502750108,0.022774725927480782,-0.09268874989830286,-0.038946424746270275,0.04958668314470961
delta_days_rollmax_21,history,771,0.002587322121604174,38,-0.15880658302360956,0.047383121866597315,0.006995946258675561,0.05431588812705096,0.049529060117126156
thermal_severity_proxy_rollstd_2,history,773,0.0,720,-0.06181619155324694,-0.10506833983326129,-0.04766963315501398,0.029284435721526985,0.04942075615150522
soc_span_pct_pct_change1,history,728,0.05821474773609314,424,0.017201036305889195,-0.0016492823970247045,-0.02295548600167466,-0.09009022287077342,0.049394742082493066
internal_resistance_proxy_ohm_rollmin_2,physics,766,0.009055627425614499,467,-0.09922532866572233,-0.00879269901320363,-0.04802076649882526,0.052752721198903146,0.04938639220770678
instant_stress_index_ewmmean_8,physics,771,0.002587322121604174,752,-0.06702252463250764,-0.089881992085463,0.046260017125665596,0.0339297378951817,0.04933093846660166
degradation_stress_proxy_diff1,physics,771,0.002587322121604174,767,0.0028141547941737716,0.004814009011912268,-0.04012125125530862,-0.08052273596218762,0.04927512339078123
duration_stress_index_rollmin_3,physics,769,0.005174644243208237,393,-0.0921455445604349,-0.10327786804457735,-0.013356268167265609,0.04563967092594982,0.0492509670295872
thermal_severity_proxy_rollmin_2,history,766,0.009055627425614499,496,-0.05751592317070412,-0.13742432300653024,0.026363792258051306,0.033186684240801276,0.049208386353825906
avg_cell_temp_span_c_rollmax_21,history,771,0.002587322121604174,18,-0.0532317140632274,-0.003454270620225117,-0.027101422727401805,-0.07820540618746892,0.04916417160193807
instant_stress_index_ewmmean_13,physics,771,0.002587322121604174,752,-0.05960015359131912,-0.10575406491873532,0.052886015995545224,0.02541030036011603,0.04912356505765799
delta_days_rollmax_13,history,771,0.002587322121604174,51,-0.08144725688539893,0.12057170630882767,0.005009927775142714,0.04739408467859178,0.049060798072773165
avg_cell_temp_span_c,operating,754,0.02457956015523932,34,-0.07547079544220729,-0.08957354645491647,0.0030680254426781947,-0.06028764722716895,0.04903296039748769
internal_resistance_proxy_ohm_rollmin_8,physics,771,0.002587322121604174,174,-0.0076619768975371245,-0.06901393854927812,-0.0039422811276236275,0.08145862366046445,0.048957353457641524
thermal_severity_proxy_ewmmean_5,history,771,0.002587322121604174,752,-0.12360066062160323,-0.19247211183645563,-0.002702899225682554,0.015170174447297579,0.04886833110661734
degradation_stress_proxy_ewmmean_3,physics,771,0.002587322121604174,771,-0.09100723387851423,-0.12176928078556323,0.005753718213480509,0.043941727566739655,0.048866008374762904
degradation_stress_proxy_pct_change1,physics,752,0.027166882276843496,739,0.024986128500744244,-0.04944137534012155,-0.01291750841255587,-0.07791379025571377,0.04885127728993061
storage_stress_proxy_rollmin_3,physics,769,0.005174644243208237,375,0.13119273467166123,0.09997648954619598,0.001647218668082702,-0.044364713189371636,0.04857403343473757
arrhenius_temp_proxy_lag5,physics,744,0.03751617076325997,722,-0.04748541244034233,-0.05488414717574679,-0.03589134695194235,-0.05516664317697079,0.048573556835615816
thermal_severity_proxy_diff3,history,736,0.047865459249676556,736,-0.0065902979595241105,-0.00287460612100307,-0.053612306198368535,-0.06955473955484502,0.048473545373293694
avg_cell_temp_mean_c_rollmean_2,history,766,0.009055627425614499,753,0.1144832907589633,0.13227341836476725,0.023883645563780195,-0.022214374304604503,0.0484509039368175
avg_cell_temp_mean_c_rollmax_5,history,771,0.002587322121604174,284,0.10425427456821244,0.11775513645390571,-0.00807386044332513,-0.03982437717572587,0.048431825786981283
throughput_stress_proxy_rollmin_13,physics,771,0.002587322121604174,124,0.12335016109018983,-0.03982389484107279,-0.024882986768280237,-0.05005510495392401,0.048298293594929785
avg_cell_temp_mean_c_rollslope_5,history,766,0.009055627425614499,758,0.00813173367281558,-0.00828647150750077,-0.05256526509933881,-0.06754066797804245,0.04821902421332742
soc_stress_index_diff3,physics,736,0.047865459249676556,734,-0.010849273714300285,0.02267064765498473,-0.08607447122137053,-0.039673222186926094,0.04816081587020564
soc_min_pct,operating,754,0.02457956015523932,68,0.06254629763202044,0.02208283668137326,0.07415746351730441,-0.036167536423027905,0.04808968571096191
delta_days_rollmean_5,history,771,0.002587322121604174,379,-0.011825451276180341,0.19303748208700353,-0.020640073387174225,0.02596641190799791,0.04801507481541989
storage_stress_proxy_rollmax_3,physics,769,0.005174644243208237,362,-0.0020892392605921647,0.15715606205850963,-0.027875012266868757,-0.03500503303838483,0.04789710178216945
avg_cell_temp_span_c_rollmean_3,history,769,0.005174644243208237,98,-0.15477546847647736,-0.15619834615702885,0.012070470594288688,0.011917236256793206,0.047891196265045614
soc_mean_pct_rollmax_3,history,769,0.005174644243208237,380,-0.019358582502281545,-0.07886015900244071,0.041183505536791946,-0.04824798955541891,0.04783152906157036
observed_soh_pct_ewmstd_3,history,773,0.0,766,-0.07509996633749798,-0.19539345737697122,-0.006303596250797448,0.020201787676077464,0.04780089856976957
avg_cell_temp_span_c_rollmean_2,history,766,0.009055627425614499,66,-0.12652404911084664,-0.1367280249368213,0.023272561448678727,0.01691481681616579,0.04775504465348608
delta_days_rollstd_3,history,773,0.0,385,-0.012012292801591017,0.1792913828159122,-0.0395108162203316,-0.017328369784076005,0.047745947971479616
rolling_flight_frac_5,history,771,0.002587322121604174,5,0.1369342971864393,0.11539656171867124,0.02458492480192176,0.02079177761763036,0.04773469134495481
soc_span_pct_rollslope_5,history,766,0.009055627425614499,407,0.02963580987101979,0.007466580658532953,0.060470708312853505,-0.056580196074523526,0.04768586881327356
thermal_severity_proxy_rollmax_3,history,769,0.005174644243208237,393,-0.09512534077111233,-0.14862862242756725,-0.005574317347198995,0.031473507293560396,0.047642200927508205
degradation_stress_proxy_rollstd_3,physics,773,0.0,762,-0.09859297189793385,-0.12726181793431363,-0.010331893317065268,0.034459980984858016,0.04755512931824612
duration_stress_index_rate_per_day3,physics,736,0.047865459249676556,736,-0.026046232775004466,0.019644269241534514,-0.08842581078948597,-0.03425567370715673,0.047494060068796945
soc_span_pct_rollmean_13,history,771,0.002587322121604174,429,-0.05167282123206527,-0.04063002845178705,0.049514406132945034,0.04726523808104694,0.047385465367329224
arrhenius_temp_proxy_rollstd_8,physics,773,0.0,763,-0.12145078257859619,-0.09612635026406482,-0.015404551160320768,-0.03558491777887175,0.04719860914605786
delta_days_ewmmean_5,history,771,0.002587322121604174,386,-0.014117090861282917,0.1665087248609384,-0.04236072900703158,0.017832466485897893,0.04712084643603257
delta_days_ewmmean_8,history,771,0.002587322121604174,386,-0.019285053099345993,0.14192891635490612,-0.029607806524175207,0.03280554437963704,0.04686267969125975
p95_abs_current_a_rollmax_2,history,766,0.009055627425614499,287,0.16782322280380185,0.09743211473119633,-0.004738866863080138,0.031166447294639396,0.046843700831571404
thermal_severity_proxy_rollmin_13,history,771,0.002587322121604174,119,-0.04408845643209244,-0.09487787960140466,-0.025215616166681075,-0.04538827708143511,0.04662993712007007
storage_stress_proxy_rollmax_21,physics,771,0.002587322121604174,76,-0.16950629545264556,0.010070084135223211,0.010671286325028893,0.05527125409451831,0.04653459240558995
avg_cell_temp_mean_c_lag3,history,748,0.03234152652005173,717,0.11233523633128295,0.12372862002834996,0.04402905477180912,-0.007615194899338021,0.04642837077362563
degradation_stress_proxy_diff3,physics,767,0.0077619663648124115,761,-0.006935212186837154,-0.002637653653695636,-0.06070554397168105,-0.06028010695877835,0.046426880589692625
degradation_stress_proxy_rate_per_day3,physics,767,0.0077619663648124115,761,0.01644243210315683,-0.006969761546777314,-0.03836297326103204,-0.07153094298850746,0.04638752376547024
instant_stress_index_rollstd_5,physics,773,0.0,763,-0.11090349450041173,-0.09951231593053189,0.03212227991626128,0.023645285955893557,0.046294259494651435
degradation_stress_proxy_ewmmean_8,physics,771,0.002587322121604174,771,-0.14368524971298055,-0.17619876344541502,-0.0011592369350058387,-0.011409299960242118,0.046280295550721016
score_soc_edge,operating,754,0.02457956015523932,15,-0.04703285195917457,-0.00998746683446142,-0.017884247387931852,-0.07704238282950203,0.04623575171074214
soc_mean_pct_rollmin_13,history,771,0.002587322121604174,118,0.07195612669384407,0.020020110470403255,-0.022944853130984866,-0.06467586994583187,0.046186226654864694
arrhenius_temp_proxy_rollmin_13,physics,771,0.002587322121604174,124,-0.04342694121575212,-0.05404349672736755,-0.03003980866803068,-0.054774276744217566,0.04610958576598745
avg_cell_temp_span_c_rollmax_2,history,766,0.009055627425614499,34,-0.13898952320907879,-0.13188096457752566,0.028798694323298537,0.008103772816127487,0.04596740307178365
throughput_stress_proxy_ewmmean_3,physics,771,0.002587322121604174,752,0.03305234406065632,0.020578150235158313,0.017548852750587058,0.07617433782865841,0.045935064789411784
avg_cell_temp_span_c_rollmin_21,history,771,0.002587322121604174,5,-0.06330135724398987,-0.13144545555843593,0.02471895593460674,-0.027678640470778844,0.04591802905039687
rolling_latent_filter_delta_std_5,history,773,0.0,768,-0.18557848491147955,-0.12083541181254712,-0.01412742799263659,0.01107003252544711,0.0459029032972722
throughput_stress_proxy_ewmmean_5,physics,771,0.002587322121604174,752,0.049211793109133525,0.024304933749355447,0.02878199745705813,0.06368170409437704,0.045858285452903776
avg_cell_temp_mean_c_rollmin_2,history,766,0.009055627425614499,507,0.12036491594147279,0.1496100109678598,0.02127132604922188,-0.01110273116658664,0.0458556200790568
soc_mean_pct_rollmean_13,history,771,0.002587322121604174,769,0.05165714015867628,-0.08776707851055567,0.010550469730632672,-0.05410237833005205,0.0458419869601642
degradation_stress_proxy_rollmean_2,physics,771,0.002587322121604174,758,-0.07728592634560161,-0.11073007961086498,0.0005635270179885812,0.047381303400969604,0.045828749212022804
instant_stress_index_lag1,physics,752,0.027166882276843496,732,-0.028195287210299978,-0.007997239842524083,0.02069707913044715,0.07874386013827223,0.04566297549876526
cumulative_flight_count_rate_per_day5,history,763,0.012936610608020649,290,-0.17192482114107555,-0.14409321875267955,0.014299628781836044,-0.005689055000988614,0.04565642831200518
p95_abs_current_a_rollmax_3,history,769,0.005174644243208237,248,0.19098576260201006,0.1009370762219768,-0.0014725246385357408,0.02431723424720262,0.04562365049629943
delta_days_rollstd_8,history,773,0.0,385,-0.08251057087719922,0.15743665274023616,-0.036311638318974306,0.006353819855451509,0.04561926542940081
soc_mean_pct_ewmstd_13,history,773,0.0,752,0.041687024877674346,0.11802471445060293,0.002809656998855123,0.05067615114992663,0.04551957477248139
cumulative_flight_count_ewmstd_3,history,773,0.0,360,0.12369080910349216,0.10393137285334113,0.01577450031244807,0.028452067727365225,0.04549456740939915
throughput_stress_proxy_rollmin_3,physics,769,0.005174644243208237,385,0.05433285121156851,0.040162941880644586,0.017860277349790312,0.06362314544408358,0.04544622505802824
soc_stress_index_rollmean_13,physics,771,0.002587322121604174,768,-0.07590467719363535,-0.07337258938454608,0.04928611944566741,0.0267051337436871,0.04539950214540487
storage_stress_proxy_rollstd_5,physics,773,0.0,763,-0.027519910327948108,0.13782904911946722,-0.019239252489447075,0.03592677497059293,0.04536517288431583
degradation_stress_proxy_rollmean_5,physics,771,0.002587322121604174,768,-0.10117501879935895,-0.14363824829655067,0.006717111653586025,0.02584827190447128,0.045310094977506384
storage_stress_proxy_ewmstd_5,physics,773,0.0,752,-0.05790893143151317,0.10754108638929821,-0.021495182149145944,0.03751235030815031,0.04525116838495748
cumulative_flight_count_diff5,history,763,0.012936610608020649,5,0.15645530091876197,0.13846163409133055,0.004447642304894294,-0.016498216839747233,0.04517326547493032
cumulative_flight_count_rollstd_2,history,773,0.0,2,0.06631453572152889,0.05576614844746212,0.02791444426799706,0.04843863419943946,0.04516809450941908
avg_cell_temp_span_c_ewmmean_3,history,771,0.002587322121604174,752,-0.16573424291235717,-0.17547752174570863,0.002799848753543606,-0.003005521118936072,0.045087491682676326
storage_stress_proxy_rollmean_5,physics,771,0.002587322121604174,767,0.03843273532229523,0.17809424539903257,-0.012765592934228055,0.023566626555532558,0.044992070172342476
throughput_stress_proxy_ewmstd_13,physics,773,0.0,752,0.11514916580609826,0.15221804974804726,0.01615812921429247,-0.012734265804392892,0.04492548241908145
throughput_stress_proxy_ewmstd_8,physics,773,0.0,753,0.10913080124998878,0.12669944030611055,0.03603731337703135,-0.009314441507594928,0.04492068886244258
arrhenius_temp_proxy_ewmstd_13,physics,773,0.0,752,-0.10275922323822613,-0.06312654771412554,-0.028961987305213342,-0.036566420841211346,0.04488839005105055
cumulative_flight_count_rollstd_13,history,773,0.0,328,0.11282018934071734,0.1062137893903676,-0.009529339662766343,-0.03290459114689196,0.04487995525755816
throughput_stress_proxy_rollmean_21,physics,771,0.002587322121604174,771,0.1897808267676831,0.10493182730380476,0.021128270512058716,0.008388554044441334,0.04483118724595524
storage_stress_proxy_rollmax_13,physics,771,0.002587322121604174,100,-0.07964047486396204,0.10360715205660884,0.0075001935797676085,0.042354503039378495,0.04481470473653813
duration_stress_index_lag3,physics,748,0.03234152652005173,726,-0.10860555321418838,-0.08355233582539472,0.02733167578964067,0.029066570627999288,0.04467286521471992
storage_stress_proxy_ewmstd_8,physics,773,0.0,753,-0.09985161590787905,0.06415402825839696,-0.012768999409388561,0.046918198242858526,0.04455215486165035
soc_span_pct_rollmean_21,history,771,0.002587322121604174,520,0.02397848730423012,0.01588793626631789,0.0574072171244961,0.05007141655198177,0.044535341756111325
soc_max_pct,operating,754,0.02457956015523932,54,0.015739788273658076,0.007647567977124764,0.032784031971847996,-0.07101469749741622,0.04451293748932622
avg_cell_temp_span_c_rollmax_3,history,769,0.005174644243208237,34,-0.1637665446292966,-0.12138837470476212,0.022538674621565648,0.006963758764529798,0.044480204499152076
storage_stress_proxy_rollstd_21,physics,773,0.0,770,-0.1534306655294435,0.033775625894889846,0.01616522046854861,0.04260904588077989,0.044433047224093365
avg_cell_temp_max_c,operating,754,0.02457956015523932,28,0.07188896451112203,0.06434058717549461,0.04923606394696735,-0.028452854642492403,0.04441458830064818
arrhenius_temp_proxy_lag2,physics,750,0.02975420439844756,728,-0.0512518791854258,-0.05744789838789123,-0.06268445283268005,-0.026151977935494244,0.044316098597502684
internal_resistance_proxy_ohm_rollmin_3,physics,769,0.005174644243208237,371,-0.05235023714342515,-0.002305356038996224,-0.030470024066803828,0.0655847042364068,0.04423495124661616
avg_cell_temp_mean_c,operating,754,0.02457956015523932,723,0.08834828639797677,0.10142263967620244,0.06559278994653878,-0.0010747972222728886,0.04420972032521247
soc_stress_index_rollslope_5,physics,766,0.009055627425614499,756,0.03568418865514047,0.00799235766938201,0.07681876404231386,-0.036193880678529335,0.04410014803395371
avg_cell_temp_span_c_rollmax_5,history,771,0.002587322121604174,31,-0.1759466699100774,-0.1009565880078243,-0.0009083960980676842,-0.024446068127457605,0.04401140467895761
storage_stress_proxy_rollmin_2,physics,766,0.009055627425614499,463,0.1243869278719043,0.08203953226148573,-0.00744281909405695,-0.0376612661668661,0.04392503812972012
storage_stress_proxy_rollmax_5,physics,771,0.002587322121604174,248,-0.012666614711848349,0.15490658034000884,-0.02473047203595597,0.02666931373889849,0.043922981315477276
delta_days_ewmmean_3,history,771,0.002587322121604174,386,-0.009723564075429802,0.1758981558628328,-0.05490042817812434,-5.737989201734018e-05,0.043853029191813005
storage_stress_proxy_ewmmean_3,physics,771,0.002587322121604174,752,0.039386386153661974,0.17375461998790617,-0.03483926230845081,-0.007405735446956547,0.04378619125721781
instant_stress_index_diff3,physics,736,0.047865459249676556,736,-0.01419547327994846,0.019355038412620082,-0.07789466785877949,-0.03574816141304701,0.04377787608339286
current_abs_mean_a_rollstd_3,history,773,0.0,749,0.12832739831822704,0.05360927769483298,0.016210372632704678,0.04008433850927468,0.043775195605032666
condition_multiplier_rate_per_day1,history,771,0.002587322121604174,753,-0.0042568834111585815,-0.0015942645350954887,0.004221665379505037,-0.09295724151047452,0.04376208631494523
