file_id,protocol,current_soh_pct,latent_soh_filter_pct,target_next_soh_pct,target_delta_soh_pct,duration_h,dod_frac,temp_mean_c,temp_max_c,temp_span_c,cumulative_equiv_cycles,gap_h,current_abs_mean_a,p95_abs_current_a,current_span_a,avg_cell_temp_mean_c,avg_cell_temp_max_c,avg_cell_temp_span_c,soc_span_pct,event_duration_s,delta_days,event_efc,event_ah,cumulative_efc,cumulative_ah,cumulative_flight_count,time_since_prev_event_days,capacity_test_start_cycle_id,capacity_test_end_cycle_id,capacity_test_start_cycle_index,capacity_test_end_cycle_index,interval_cycle_count,split
VAH09,Thermal chamber temperature 20C,84.17612928937143,84.17612928937143,83.43361663951224,-0.7425126498591906,106.88495114896163,29.868853315967062,27.176966943809404,54.418072,35.035872,337.01811399490623,107.30995119329697,2.828749725742337,15.4797904,19.474283,27.176966943809404,54.418072,33.75290638,2986.8853315967062,384785.8241362618,4.471247966387374,29.868853315967062,90.68355636211534,337.01811399490623,1023.2063752903858,550,4.471247966387374,569,620,569,620,50,train
VAH09,Thermal chamber temperature 20C,83.43361663951224,83.43361663951224,82.7498240613847,-0.6837925781275271,108.451878641478,29.988790265246234,27.260105556949313,55.640617,36.297855,367.72130347726863,108.87687868839726,2.8076767277218373,15.5257255,19.650029,27.260105556949313,55.640617,34.83048482,2998.8790265246234,390426.7631093208,4.536536612016552,29.988790265246234,91.04769183744824,367.72130347726863,1116.4230242345916,600,4.536536612016552,620,671,620,671,50,train
VAH09,Thermal chamber temperature 20C,82.7498240613847,82.7498240613847,80.21586824268205,-2.5339558187026694,189.2072858867882,8778.684475496406,23.02812551743985,61.422089,42.639331999999996,398.53759198312866,228.27675520694996,1.0155206030704045,20.41331035,20.772869,23.02812551743985,61.422089,6.97217250129489,877868.4475496406,681146.2291924376,9.511531466956248,8778.684475496406,26652.590911260115,398.53759198312866,1209.9830483182245,650,9.511531466956248,671,12256,671,12256,11584,train
VAH09,Thermal chamber temperature 20C,80.21586824268205,80.21586824268205,79.5122728104229,-0.7035954322591413,116.63198077158614,30.73259912898594,27.754344419135855,63.449154,44.130055,9178.024226162877,117.0569808169193,2.712764027019191,15.7733257,21.348572,27.754344419135855,63.449154,41.9916217,3073.259912898594,419875.1307777101,4.877374200704971,30.73259912898594,93.30593832264299,9178.024226162877,27865.009359472173,707,4.877374200704971,12256,12307,12256,12307,50,train
VAH10,Thermal chamber temperature 30C,100.0,100.0,96.98778014054896,-3.0122198594510254,82.43432590558113,27.552979452575034,36.25639530940091,49.714462,19.058742,1.0,82.85377038551076,3.2316953935423665,14.462020999999998,17.022332,36.25639530940091,49.714462,18.48161904,2755.297945257503,296763.5732600921,3.452240432729615,27.552979452575034,85.01595021594427,1.0,3.08554471803226,0,3.452240432729615,0,51,0,51,50,train
VAH10,Thermal chamber temperature 30C,96.98778014054896,96.98778014054896,94.97589737988757,-2.011882760661413,84.75395717385997,27.67967930944975,36.35217958720452,50.250439,19.586836,29.522857253980522,85.17340166205499,3.1809571473336042,14.5374522,17.173866999999998,36.35217958720452,50.250439,18.961318759999997,2767.967930944975,305114.24582589586,3.5488917359189576,27.67967930944975,85.4068882900995,29.522857253980522,91.09409626124,50,3.5488917359189576,51,102,51,102,50,train
VAH10,Thermal chamber temperature 30C,94.97589737988757,94.97589737988757,93.31225874186528,-1.6636386380222747,87.3487091111788,27.807950488685126,36.43473786853567,51.030758,20.367155,58.15229553722914,87.76815359937473,3.123620297599358,14.619072000000001,17.318504,36.43473786853567,51.030758,19.69229754,2780.795048868513,314455.35280024365,3.6570063999739473,27.807950488685126,85.80267474966499,58.15229553722914,179.43150833634843,100,3.6570063999739473,102,153,102,153,50,train
VAH10,Thermal chamber temperature 30C,93.31225874186528,93.31225874186528,91.9020861439326,-1.410172597932672,89.99154062071108,27.927149479430064,36.52191431288838,51.645557,21.021365999999997,86.89336861333295,90.41098511466666,3.0676676436107573,14.699115399999998,17.455849999999998,36.52191431288838,51.645557,20.368890759999996,2792.714947943006,323969.54623455985,3.7671243797777776,27.927149479430064,86.1704685659528,86.89336861333295,268.11337455689954,150,3.7671243797777776,153,204,153,204,50,train
VAH10,Thermal chamber temperature 30C,91.9020861439326,91.9020861439326,90.67390076339055,-1.2281853805420733,93.11347729864718,28.18495601760634,36.563401785031374,52.228825,21.762272,115.73953895420232,93.53292178870832,3.0073192850714467,15.220182599999992,17.584525000000003,36.563401785031374,52.228825,20.838841862745102,2818.4956017606337,335208.51827512984,3.8972050745295133,28.18495601760634,86.96594216809679,115.73953895420232,357.11952308762795,200,3.8972050745295133,204,256,204,256,51,train
VAH10,Thermal chamber temperature 30C,90.67390076339055,90.67390076339055,89.57870656875284,-1.095194194637712,95.00553742484752,28.14455597430381,36.68360456867542,53.048553,22.463770999999998,144.8312339794427,95.42498190943611,2.9662323439807614,14.858658499999999,17.706699,36.68360456867542,53.048553,21.745250180000003,2814.4555974303807,342019.9347294511,3.976040912893171,28.14455597430381,86.8412860278764,144.8312339794427,446.88324901136355,250,3.976040912893171,256,307,256,307,50,train
VAH10,Thermal chamber temperature 30C,89.57870656875284,89.57870656875284,88.6635266959517,-0.915179872801135,96.81481454301017,28.247727020930395,36.685068665498484,53.553009,23.338682000000002,173.87157701943403,97.23425903121112,2.933943081769674,14.9372341,17.829068,36.685068665498484,53.553009,22.453529260000003,2824.7727020930392,348533.33235483663,4.051427459633797,28.247727020930395,87.15962490584891,173.87157701943403,536.4885260882535,300,4.051427459633797,307,358,307,358,50,train
VAH10,Thermal chamber temperature 30C,88.6635266959517,88.6635266959517,87.91233051531907,-0.7511961806326292,97.65540791830281,28.35499205630074,36.61011078386296,54.128395,23.977123,203.00593930732387,98.07485240864166,2.9234544685231416,15.0026559,17.939812999999997,36.61011078386296,54.128395,23.17599614,2835.4992056300744,351559.4685058901,4.086452183693403,28.35499205630074,87.49059596916544,203.00593930732387,626.3839037588903,350,4.086452183693403,358,409,358,409,50,train
VAH10,Thermal chamber temperature 30C,87.91233051531907,87.91233051531907,86.73923870876494,-1.17309180655412,99.84908356958611,28.43896780902517,36.670757139455716,54.711666,24.591923,232.24005466877784,100.26852806402785,2.884027842829094,15.05564395,18.038734,36.670757139455716,54.711666,23.795523539999998,2843.896780902517,359456.70085051004,4.17785533600116,28.43896780902517,87.74970690942709,232.24005466877784,716.5870739987702,400,4.17785533600116,409,460,409,460,50,train
VAH10,Thermal chamber temperature 30C,86.73923870876494,86.73923870876494,85.81506602844075,-0.9241726803241829,101.85527269763368,28.52171702294641,36.735427641715596,55.428932,25.222488000000002,261.5464148648907,102.27471719207229,2.84944468326993,15.1072124,18.138835999999998,36.735427641715596,55.428932,24.430815640000006,2852.171702294641,366678.98171148123,4.261446549669679,28.52171702294641,88.00503330936309,261.5464148648907,807.013158906637,450,4.261446549669679,460,511,460,511,50,train
VAH10,Thermal chamber temperature 30C,85.81506602844075,85.81506602844075,85.21947981482367,-0.5955862136170802,104.71594224633247,28.598134452858243,36.859560468881284,55.988556,26.089512000000003,290.9262825481216,105.1270533925,2.795531600225863,15.158957649999998,18.232633,36.859560468881284,55.988556,24.98003484,2859.8134452858244,376977.3920867969,4.3802938913541665,28.598134452858243,88.24082270659314,290.9262825481216,897.6660544531168,500,4.3802938913541665,511,562,511,562,50,train
VAH10,Thermal chamber temperature 30C,85.21947981482367,85.21947981482367,84.40216601555511,-0.8173137992685691,105.45995711143581,28.69815018176464,36.81547090308878,56.73735,26.641256,320.3766117991281,105.87940159963625,2.789024187982743,15.2084874,18.334115,36.81547090308878,56.73735,25.83491948,2869.815018176464,379655.8456011689,4.411641733318177,28.69815018176464,88.54942571064042,320.3766117991281,988.5363623178707,550,4.411641733318177,562,613,562,613,50,train
VAH10,Thermal chamber temperature 30C,84.40216601555511,84.40216601555511,83.812700743385,-0.5894652721701228,113.9914320462378,28.783466813972016,36.870793022888904,57.423084,27.390045000000004,349.91878364104844,114.41087653719717,2.764930113717923,15.253326600000001,18.430276999999997,36.870793022888904,57.423084,26.53594678,2878.346681397202,410369.15536645614,4.767119855716548,28.783466813972016,88.81267399450819,349.91878364104844,1079.6900546039087,600,4.767119855716548,613,664,613,664,50,train
VAH10,Thermal chamber temperature 30C,83.812700743385,83.812700743385,83.23093869457476,-0.5817620488102249,108.53724016084723,28.86438195395946,37.00345820776346,58.093056,27.839319999999997,379.5403774624542,108.95668465528895,2.742566394788562,15.299792499999999,18.521514,37.00345820776346,58.093056,27.103453099999992,2886.4381953959455,390734.06457905006,4.53986186063704,28.86438195395946,89.06234127730528,379.5403774624542,1171.0888069592445,650,4.53986186063704,664,715,664,715,50,train
VAH10,Thermal chamber temperature 30C,83.23093869457476,83.23093869457476,81.75202992533187,-1.4789087692429004,153.16275902694503,39.955822375983956,37.05149002629868,59.369946,29.226557,409.23706880335936,153.7322035257583,2.7064588900989675,15.384100400000001,18.689994,37.05149002629868,59.369946,28.067669608695653,3995.5822375983957,551385.9324970022,6.405508480239929,39.955822375983956,123.28547668685248,409.23706880335936,1262.7192760692083,700,6.405508480239929,715,785,715,785,69,train
VAH10,Thermal chamber temperature 30C,81.75202992533187,81.75202992533187,81.407641192,-0.34438873333186665,112.94744567022477,29.09755457106747,37.10679770315475,60.032032,29.880760000000002,450.0104114785967,113.3668901584194,2.6792874379230285,15.4239855,18.781426,37.10679770315475,60.032032,29.170277340000002,2909.7554571067467,406610.8044128092,4.723620423267475,29.09755457106747,89.78180581441266,450.0104114785967,1388.527248197306,768,4.723620423267475,785,836,785,836,50,train
VAH10,Thermal chamber temperature 30C,81.407641192,81.407641192,80.83835206024331,-0.5692891317566823,113.74922056742763,29.18333573735263,37.12836356564893,60.662594,30.566499999999998,479.9220424615841,114.16866505902777,2.671417845731686,15.4612176,18.866947,37.12836356564893,60.662594,29.808250099999995,2918.3335737352627,409497.19404273946,4.7570277107928245,29.18333573735263,90.04648743895048,479.9220424615841,1480.8209231845926,818,4.7570277107928245,836,887,836,887,50,train
VAH10,Thermal chamber temperature 30C,80.83835206024331,80.83835206024331,80.35818544483614,-0.48016661540717437,115.14817983778892,29.2615033633469,37.193272641754135,61.41927,32.269017,509.91376171953925,115.56762433226402,2.6521993998092044,15.548965699999998,18.967445,37.193272641754135,61.41927,30.557515079999998,2926.15033633469,414533.4474160401,4.815317680511001,29.2615033633469,90.28767714445824,509.91376171953925,1573.361714125683,868,4.815317680511001,887,938,887,938,50,train
VAH10,Thermal chamber temperature 30C,80.35818544483614,80.35818544483614,79.91680832561244,-0.44137711922370126,116.15472651792896,29.343188611741397,37.25846273434383,62.223236,32.150785,539.9788469373348,116.57417484662211,2.6406295996617333,15.53537875,19.038186000000003,37.25846273434383,62.223236,31.221339540000002,2934.31886117414,418157.0154645443,4.857257285275921,29.343188611741397,90.53972063118303,539.9788469373348,1666.128879016641,918,4.857257285275921,938,989,938,989,50,train
VAH10,Thermal chamber temperature 30C,79.91680832561244,79.91680832561244,79.43814164221111,-0.4786666834013301,117.17096698684516,29.423257906216048,37.29384422800793,62.735569,32.757704,570.1212036323325,117.5904388840305,2.6296192568856647,15.566700999999998,19.116613,37.29384422800793,62.735569,31.914484939999998,2942.3257906216045,421815.4811526425,4.899601620167938,29.423257906216048,90.78677801982586,570.1212036323325,1759.1344685059346,968,4.899601620167938,989,1040,989,1040,50,train
VAH10,Thermal chamber temperature 30C,79.43814164221111,79.43814164221111,78.94723238947147,-0.49090925273965,119.19072375515114,29.48335160206395,37.382991743319664,63.429188,33.419794,600.3388429549702,119.61019565233055,2.6003430729936583,15.602307999999999,19.198586,37.382991743319664,63.429188,32.318990920000005,2948.335160206395,429086.6055185441,4.98375815218044,29.48335160206395,90.9721998056364,600.3388429549702,1852.3723459093044,1018,4.98375815218044,1040,1091,1040,1091,50,train
VAH10,Thermal chamber temperature 30C,78.94723238947147,78.94723238947147,78.08536697387186,-0.8618654155996013,121.5661102478827,29.54075691556586,37.434264303990915,64.130692,33.987303,630.6116668809291,121.9855821450836,2.5654586221964992,15.610644,19.250412,37.434264303990915,64.130692,33.04161516,2954.075691556586,437637.99689237773,5.082732589378483,29.54075691556586,91.1493264674992,630.6116668809291,1945.7804978739673,1068,5.082732589378483,1091,1142,1091,1142,50,train
VAH10,Thermal chamber temperature 30C,78.08536697387186,78.08536697387186,77.28636881673182,-0.798998157140046,143.1703466528002,34.28413769568768,37.52776793636837,66.321884,36.146969,660.9332774662339,143.6592399691304,2.5499129031084022,15.302491899999932,19.492789000000002,37.52776793636837,66.321884,34.09256903389831,3428.413769568768,515413.2479500808,5.985801665380433,34.28413769568768,105.78523997921982,660.9332774662339,2039.3391832576847,1118,5.985801665380433,1142,1202,1142,1202,59,train
VAH10,Thermal chamber temperature 30C,77.28636881673182,77.28636881673182,76.54630449409082,-0.7400643226409833,126.29185372881385,29.865759274101283,37.686204949040686,67.16526,36.887878,695.9902788500889,126.71129821701648,2.512345916778793,14.642817949999928,19.570426,37.686204949040686,67.16526,35.851395,2986.575927410128,454650.67342372984,5.27963742570902,29.865759274101283,92.1521357782262,695.9902788500889,2147.509128707688,1175,5.27963742570902,1202,1253,1202,1253,50,train
VAH10,Thermal chamber temperature 30C,76.54630449409082,76.54630449409082,75.95058765502547,-0.5957168390653659,127.74608650700085,29.948638781548947,37.740176288280644,68.087463,37.817964,726.6215011691311,128.1655310000831,2.496851287941217,13.713269599999894,19.656932,37.740176288280644,68.087463,36.67790502,2994.863878154895,459885.9114252031,5.340230458336796,29.948638781548947,92.40786420466445,726.6215011691311,2242.023134941082,1225,5.340230458336796,1253,1304,1253,1304,50,train
VAH10,Thermal chamber temperature 30C,75.95058765502547,75.95058765502547,75.61568870476134,-0.3348989502641191,128.9131759233602,30.040324618721982,37.81357086492035,68.654968,38.43275799999999,757.3296458272301,129.33262041761125,2.4854716949338695,13.260904799999963,19.771617,37.81357086492035,68.654968,37.48202886,3004.032461872198,464087.4333240967,5.388859184067136,30.040324618721982,92.69076495527207,757.3296458272301,2336.7744884914505,1275,5.388859184067136,1304,1355,1304,1355,50,train
VAH10,Thermal chamber temperature 30C,75.61568870476134,75.61568870476134,75.25092501319743,-0.36476369156391,129.94738405433378,30.139727929593974,37.89881927885188,69.695396,39.402248,788.1261273329999,130.36684608566625,2.4765297864834106,13.115173399999927,19.879604,37.89881927885188,69.695396,38.29308942000001,3013.9727929593973,467810.5825956017,5.431951920236094,30.139727929593974,92.99747831608806,788.1261273329999,2431.798409335557,1325,5.431951920236094,1355,1406,1355,1406,50,train
VAH10,Thermal chamber temperature 30C,75.25092501319743,75.25092501319743,74.96643369170208,-0.2844913214953542,69.78095648522127,14.493647578606403,37.70095532108147,69.837273,39.9067,819.0183645127257,69.98374743913921,2.4042323038922304,12.636719999999999,19.883937999999997,37.70095532108147,69.837273,38.742457333333334,1449.36475786064,251211.44334679656,2.9159894766308003,14.493647578606403,44.72079773119004,819.0183645127257,2527.117788593661,1375,2.9159894766308003,1406,1431,1406,1431,24,train
VAH11,20% power reduction during discharge,100.0,100.0,100.0,0.0,72.54018987803123,21.788050767258156,27.20229138074704,34.501247,11.894931,1.0,72.95963435706147,2.7813817843552124,11.482850000000001,12.812526,27.20229138074704,34.501247,9.97943622,2178.8050767258155,261144.6835609124,3.0399847648775613,21.788050767258156,66.44282568135499,1.0,3.04950756683574,0,3.0399847648775613,0,51,0,51,50,train
VAH11,20% power reduction during discharge,100.0,100.0,97.78066618560402,-2.219333814395989,73.58823434251696,21.850277464328663,26.83810360968377,33.736122,11.421657000000003,23.788050767258163,74.00767883071308,2.7599334445274155,11.509221799999999,12.852706,26.83810360968377,33.736122,9.809688620000001,2185.0277464328665,264917.64363306103,3.0836532846130447,21.850277464328663,66.63258646493071,23.788050767258163,72.54184081502648,50,3.0836532846130447,51,102,51,102,50,train
VAH11,20% power reduction during discharge,97.78066618560402,97.78066618560402,96.20450358453056,-1.5761626010734524,76.07544126861862,21.89256358837087,27.34443770108207,34.217285,11.200799999999997,46.61613489344286,76.49488575681526,2.698379766256667,11.520822999999998,12.863539000000001,27.34443770108207,34.217285,9.74311472,2189.256358837087,273871.588567027,3.1872869065339695,21.89256358837087,66.76153832016956,46.61613489344286,142.15625609418956,100,3.1872869065339695,102,153,102,153,50,train
VAH11,20% power reduction during discharge,96.20450358453056,96.20450358453056,94.92253405717683,-1.2819695273537204,76.7939096709533,21.978155378476664,26.690513158719,34.059525,11.950146,69.47074351765907,77.21335416218055,2.691009244803077,11.61509795,12.98664,26.690513158719,34.059525,10.083240980000001,2197.8155378476663,276458.07481543184,3.2172230900908567,21.978155378476664,67.0225511317562,69.47074351765907,211.8515580308061,150,3.2172230900908567,153,204,153,204,50,train
VAH11,20% power reduction during discharge,94.92253405717683,94.92253405717683,92.680098214373,-2.242435842803843,78.11339486738893,22.033704645824034,26.623719956616398,34.162067,12.092127999999999,92.39812423670745,78.53283936182503,2.6644299262374123,11.6448292,13.018941,26.623719956616398,34.162067,10.34543418,2203.3704645824037,281208.22152260016,3.2722016400760428,22.033704645824034,67.19194904286418,92.39812423670745,281.76877902126824,200,3.2722016400760428,204,255,204,255,50,train
VAH11,20% power reduction during discharge,92.680098214373,92.680098214373,91.94057022182957,-0.739527992543424,79.333022379275,23.03221782399504,26.108497754185915,33.791336,12.076351000000003,115.35862986467527,79.7524796346139,2.621072127953156,11.702302300000001,13.082756,26.108497754185915,33.791336,10.529398058823531,2303.2217823995043,285598.88056539,3.3230199847755797,23.03221782399504,70.23692253528188,115.35862986467527,351.7870146721304,250,3.3230199847755797,255,307,255,307,51,train
VAH11,20% power reduction during discharge,91.94057022182957,91.94057022182957,91.94057022182957,0.0,80.55752118057792,22.17531157484188,25.534904360201107,33.183968,11.950144000000002,139.31025339088856,80.97696566877777,2.6212006497900604,11.750004800000001,13.147752,25.534904360201107,33.183968,11.10771992,2217.531157484188,290007.0762500805,3.3740402361990736,22.17531157484188,67.62378044442048,139.31025339088856,424.8276718533188,300,3.3740402361990736,307,358,307,358,50,train
VAH11,20% power reduction during discharge,91.94057022182957,91.94057022182957,90.73730131519739,-1.2032689066321796,82.20468468573075,22.18864323921728,26.17302077820469,34.343487,12.581175000000002,162.40497066794867,82.62412917392226,2.584936721749498,11.767948500000001,13.16607,26.17302077820469,34.343487,11.121917700000001,2218.864323921728,295936.86486863066,3.442672048913427,22.18864323921728,67.66443545581178,162.40497066794867,495.25518694364587,350,3.442672048913427,358,409,358,409,50,train
VAH11,20% power reduction during discharge,90.73730131519739,90.73730131519739,89.99467058124782,-0.7426307339495684,83.75066290348859,22.220796770210903,26.51067640368483,34.556461,12.376090999999999,185.50098692031793,84.17010739581387,2.5530472221823364,11.79058865,13.183797,26.51067640368483,34.556461,11.384742,2222.0796770210904,301502.3864525589,3.5070878081589116,22.220796770210903,67.76248789187731,185.50098692031793,565.6866632690075,400,3.5070878081589116,409,460,409,460,50,train
VAH11,20% power reduction during discharge,89.99467058124782,89.99467058124782,89.28984771953765,-0.7048228617101736,85.34158906238542,22.241608510714094,26.88326452186991,35.061287,12.904579000000002,208.62173039634126,85.76103355682223,2.5200819652063053,11.829675299999998,13.231264,26.88326452186991,35.061287,11.321323699999999,2224.1608510714095,307229.7206245875,3.573376398200926,22.241608510714094,67.82595345202083,208.62173039634126,636.1935454500093,450,3.573376398200926,460,511,460,511,50,train
VAH11,20% power reduction during discharge,89.28984771953765,89.28984771953765,88.10598187714099,-1.1838658423966582,86.11083864041696,22.322272129930322,25.978951351764046,34.430256,13.172768000000001,231.75623738425068,86.52750534130558,2.5128089139699306,11.872476,13.276564,25.978951351764046,34.430256,11.878996940000002,2232.227212993032,309999.019105501,3.605312722554399,22.322272129930322,68.07193776918906,231.75623738425068,706.7423995646537,500,3.605312722554399,511,562,511,562,50,train
VAH11,20% power reduction during discharge,88.10598187714099,88.10598187714099,88.10598187714099,0.0,87.23169854342227,22.368872156908406,25.957583072950683,34.398705,12.754712000000001,254.95956933295244,87.65669858774999,2.492715016521844,11.908529099999999,13.324427,25.957583072950683,34.398705,12.0873959,2236.8872156908405,314034.11475632014,3.6523624411562494,22.368872156908406,68.21404490407348,254.95956933295244,777.5011359180215,550,3.6523624411562494,562,613,562,613,50,train
VAH11,20% power reduction during discharge,88.10598187714099,88.10598187714099,87.35980216882594,-0.7461797083150484,88.57942701732455,22.393381840037705,26.177262237184372,34.895641,13.456730999999998,278.20950130863207,89.00442706166108,2.4679888885779766,11.92377405,13.337819,26.177262237184372,34.895641,12.21849224,2239.3381840037705,318885.9372623684,3.708517794235878,22.393381840037705,68.28878736823702,278.20950130863207,848.4019794062732,600,3.708517794235878,613,664,613,664,50,train
VAH11,20% power reduction during discharge,87.35980216882594,87.35980216882594,86.77379503267206,-0.5860071361538816,89.72492057762457,22.42119014790454,26.355381335054773,35.077065,13.141220999999998,301.4764811703582,90.14992062766946,2.447522525538857,11.9543715,13.374257,26.355381335054773,35.077065,12.34738006,2242.119014790454,323009.7140794485,3.756246692819561,22.42119014790454,68.37358901349783,301.4764811703582,919.3548105520214,650,3.756246692819561,664,715,664,715,50,train
VAH11,20% power reduction during discharge,86.77379503267206,86.77379503267206,86.29508890672507,-0.47870612594699147,90.57988468683298,22.471967104126257,26.139784809328827,35.297924,13.740696000000003,324.7654092685896,91.00488473749435,2.4346690737801406,11.9991597,13.428027,26.139784809328827,35.297924,12.635287939999998,2247.1967104126256,326087.58487259876,3.791870197395598,22.471967104126257,68.52843372571685,324.7654092685896,990.3745730110712,700,3.791870197395598,715,766,715,766,50,train
VAH11,20% power reduction during discharge,86.29508890672507,86.29508890672507,83.3298132851827,-2.9652756215423675,193.77093341608276,45.58118093231401,26.927636582719263,37.427654,15.641678999999996,348.100327261783,194.60426681925827,2.3461512886713245,12.133999,13.619078,26.927636582719263,37.427654,12.960810762376239,4558.118093231401,697575.3602978978,8.108511117469094,45.58118093231401,139.00015615840053,348.100327261783,1061.5345820028067,750,8.108511117469094,766,868,766,868,101,train
VAH11,20% power reduction during discharge,83.3298132851827,83.3298132851827,82.83765764794606,-0.49215563723663913,97.8161968696896,22.724516231435555,26.470515910642074,36.938602,15.215728000000002,394.5148063269488,98.24119691401927,2.321099597962914,12.1678173,13.676,26.470515910642074,36.938602,14.06409996,2272.4516231435555,352138.3087308826,4.093383204750803,22.724516231435555,69.29858420044431,394.5148063269488,1203.0758871227677,850,4.093383204750803,868,919,868,919,50,train
VAH11,20% power reduction during discharge,82.83765764794606,82.83765764794606,82.50470454843644,-0.3329530995096212,98.57654165456668,22.77713086263723,26.325854144141903,36.780846,15.428705999999998,418.0676991348638,99.00154170001676,2.3122921272881105,12.2233402,13.762859,26.325854144141903,36.780846,14.328028719999997,2277.7130862637227,354875.54995644,4.125064237500698,22.77713086263723,69.4590329164201,418.0676991348638,1274.9006119613755,900,4.125064237500698,919,970,919,970,50,train
VAH11,20% power reduction during discharge,82.50470454843644,82.50470454843644,81.99611340664781,-0.508591141788623,99.47919630326074,22.816477096156333,26.405557526075903,37.388214,16.288483999999997,441.66987704298543,99.90419635392777,2.299930992979505,12.24596105,13.784130999999999,26.405557526075903,37.388214,14.56892484,2281.6477096156336,358125.1066917386,4.162674848080324,22.816477096156333,69.5790195532631,441.66987704298543,1346.8756320859954,950,4.162674848080324,970,1021,970,1021,50,train
VAH11,20% power reduction during discharge,81.99611340664781,81.99611340664781,81.5585940852459,-0.43751932140191957,100.84048313221403,22.86516304080928,26.249034564947664,37.332996,16.414688,465.30631527320844,101.26548318287229,2.2811827246367367,12.2866722,13.864885000000001,26.249034564947664,37.332996,14.975308320000002,2286.516304080928,363025.7392759705,4.219395132619678,22.86516304080928,69.72748770988079,465.30631527320844,1418.9551293221054,1000,4.219395132619678,1021,1072,1021,1072,50,train
VAH11,20% power reduction during discharge,81.5585940852459,81.5585940852459,81.18297322801466,-0.3756208572312381,101.88488083285617,22.904060783862125,26.270514348745234,37.806271,16.943179,488.98706425487,102.309894586139,2.2671323739158096,12.3128492,13.890488,26.270514348745234,37.806271,15.18307552,2290.4060783862124,366785.5709982822,4.262912274422458,22.904060783862125,69.84610667165327,488.98706425487,1491.1697525300203,1050,4.262912274422458,1072,1123,1072,1123,50,train
VAH11,20% power reduction during discharge,81.18297322801466,81.18297322801466,80.94849472714904,-0.23447850086561628,102.83990475803614,22.95649452222232,26.094259228723214,37.774719,17.235028999999997,512.7029547710122,103.26493276203621,2.2563026205096657,12.3525755,13.929093,26.094259228723214,37.774719,15.529669980000001,2295.649452222232,370223.6571289301,4.302705531751508,22.95649452222232,70.00600375354018,512.7029547710122,1563.4915401132437,1100,4.302705531751508,1123,1174,1123,1174,50,train
VAH11,20% power reduction during discharge,80.94849472714904,80.94849472714904,80.49642112865968,-0.45207359848937617,103.22902334539503,22.973578176241098,26.43253882790964,37.940365,16.856411,536.4689342405059,103.65405134938891,2.2509230835698806,12.36190125,13.989954,26.43253882790964,37.940365,15.544656320000001,2297.35781762411,371624.48404342216,4.318918806224538,22.973578176241098,70.05810048573964,536.4689342405059,1635.966074338728,1150,4.318918806224538,1174,1225,1174,1225,50,train
VAH11,20% power reduction during discharge,80.49642112865968,80.49642112865968,80.14130686211116,-0.3551142665484995,104.078503798272,23.028783299991712,26.24954587266697,37.932476,16.927401,560.2474766280332,104.50353180228862,2.241463627011532,12.379018,14.023438,26.24954587266697,37.932476,15.855596440000005,2302.878329999171,374682.6136737792,4.3543138250953595,23.028783299991712,70.22644892834525,560.2474766280332,1708.478919277818,1200,4.3543138250953595,1225,1276,1225,1276,50,train
VAH11,20% power reduction during discharge,80.14130686211116,80.14130686211116,79.87457489533267,-0.26673196677850164,104.74052772977544,23.111772597075966,25.79157996819684,38.090237,17.503220000000002,584.0776729966457,105.16555573376361,2.2390565068054142,12.438499,14.106357,25.79157996819684,38.090237,16.40380468,2311.1772597075965,377065.8998271916,4.3818981555734835,23.111772597075966,70.47952541777005,584.0776729966457,1781.1492834230846,1250,4.3818981555734835,1276,1327,1276,1327,50,train
VAH11,20% power reduction during discharge,79.87457489533267,79.87457489533267,79.23857781379321,-0.6359970815394486,105.50587232874035,23.204520497759965,25.297784301829118,37.987694,18.228904999999997,607.9881913426748,105.92253903103061,2.2351652467052414,12.510606499999998,14.220593999999998,25.297784301829118,37.987694,17.015274079999998,2320.4520497759963,379821.1403834652,4.413439126292942,23.204520497759965,70.76236084271405,607.9881913426748,1854.0645900462657,1300,4.413439126292942,1327,1378,1327,1378,50,train
VAH11,20% power reduction during discharge,79.23857781379321,79.23857781379321,79.23857781379321,0.0,106.45005165916298,23.262156304506764,25.16363743359454,38.121788,18.386663000000002,631.9850976185727,106.87505170349186,2.2250011593986927,12.5201594,14.250926,25.16363743359454,38.121788,17.39783708,2326.215630450676,383220.18597298674,4.4531271543121616,23.262156304506764,70.93812167150908,631.9850976185727,1927.2433373152644,1350,4.4531271543121616,1378,1429,1378,1429,50,train
VAH11,20% power reduction during discharge,79.23857781379321,79.23857781379321,78.79468573163564,-0.44389208215757553,107.30711127522402,23.292554330606265,25.284563066413874,38.721268,19.254330000000003,656.0396397012171,107.73211132202194,2.213561635414368,12.565430849999998,14.348422000000001,25.284563066413874,38.721268,17.5743675,2329.2554330606267,386305.60059080645,4.488837971750915,23.292554330606265,71.03082068211639,656.0396397012171,2000.5978454130582,1400,4.488837971750915,1429,1480,1429,1480,50,train
VAH11,20% power reduction during discharge,78.79468573163564,78.79468573163564,78.60600709487528,-0.18867863676036603,108.11824399980354,23.333192903886253,25.35412719629395,39.30497,19.435750999999996,680.1201408891396,108.54324405044473,2.204244330395618,12.547123249999999,14.312181,25.35412719629395,39.30497,17.898560000000003,2333.319290388625,389225.67839929275,4.52263516876853,23.333192903886253,71.15474831883913,680.1201408891396,2074.031515998826,1450,4.52263516876853,1480,1531,1480,1531,50,train
