model,eval_split,coverage_rows,n,level_mae,level_rmse,level_r2,delta_mae,delta_rmse,delta_r2
ridge_raw_only,valid,166,166,1.6860757085755613,2.205555443526403,-0.3448118703349492,1.6860757085755613,2.205555443526403,-0.5208934826575562
ridge_raw_plus_latent,valid,166,166,4.246861836483724,4.707493462748002,-5.126395441261878,4.246861836483724,4.707493462748002,-5.928548969810508
elastic_raw_plus_latent_plus_history,valid,166,166,1.456829887158209,1.8607683898117544,0.042783416084096526,1.456829887158209,1.8607683898117544,-0.08254879071436849
ridge_raw_plus_latent_plus_history,valid,166,166,3.9389093875797334,4.522589423454806,-4.654574107174359,3.9389093875797334,4.522589423454806,-5.39495017594072
gbdt_raw_plus_latent_plus_history,valid,166,166,3.788506486034967,5.535903689818721,-7.472325380153794,3.788506486034967,5.535903689818721,-8.581640925299645
random_forest_raw_plus_latent_plus_history,valid,166,166,2.9331835579531167,3.9577710025064903,-3.330388882489242,2.9331835579531167,3.9577710025064903,-3.8973840683829266
gam_spline_raw_plus_latent_plus_history,valid,166,166,4.722720495635167,5.782589326358377,-8.244220055258037,4.722720495635167,5.782589326358377,-9.45460286634179
lstm_sequence,valid,166,166,1.8564388321106693,2.1988517171417796,-0.33664925530037304,1.8564388321106693,2.1988517171417796,-0.5116621036956517
gru_sequence,valid,166,166,1.6916326959449124,2.064170483061094,-0.17792245700293297,1.6916326959449124,2.064170483061094,-0.3321525690322267
physics_hybrid_nn,valid,166,166,1.4863932046545558,1.7969124324323165,0.1073537155328197,1.4863932046545558,1.7969124324323165,-0.009524042962587798
physics_informed_pinn,valid,166,166,1.5455930778779179,1.823941102087007,0.08029786427201635,1.5455930778779179,1.823941102087007,-0.04012242535198429
naive_zero_delta,test,114,114,10.342105263157896,12.555490865640936,-0.5617747887782412,10.342105263157896,12.555490865640936,-1.219668397667104
ridge_raw_only,test,114,114,7.95305737706009,9.811882491201283,0.04620357171342504,7.95305737706009,9.811882491201283,-0.3555807180955082
ridge_raw_plus_latent,test,114,114,6.115719020312024,7.737111131515956,0.4069262737959085,6.115719020312024,7.737111131515956,0.15709549353673413
elastic_raw_plus_latent_plus_history,test,114,114,8.856948292118455,11.005939539839575,-0.2000663561372551,8.856948292118455,11.005939539839575,-0.7055912190164133
ridge_raw_plus_latent_plus_history,test,114,114,6.364557118476355,7.907357379086609,0.38053931269750296,6.364557118476355,7.907357379086609,0.11959309301045795
gbdt_raw_plus_latent_plus_history,test,114,114,15.7089850954766,18.360037914339145,-2.3396285293558843,15.7089850954766,18.360037914339145,-3.7464384492707348
random_forest_raw_plus_latent_plus_history,test,114,114,14.209459112738969,17.032555570734488,-1.874158035509939,14.209459112738969,17.032555570734488,-3.0848897082742184
gam_spline_raw_plus_latent_plus_history,test,114,114,8.258244953312616,9.909352718497832,0.027159618463250768,8.258244953312616,9.909352718497832,-0.3826468876225051
lstm_sequence,test,114,114,10.147428361993088,12.080568521742602,-0.44585839544456474,10.147428361993088,12.080568521742602,-1.054922522075406
gru_sequence,test,114,114,10.684422007778235,13.321399925865924,-0.7581290429207252,10.684422007778235,13.321399925865924,-1.4987363758411667
physics_hybrid_nn,test,114,114,9.942303473489327,12.11198083867828,-0.45338731438692603,9.942303473489327,12.11198083867828,-1.065622978738578
physics_informed_pinn,test,114,114,10.86552191617196,13.194242525469457,-0.7247253248302126,10.86552191617196,13.194242525469457,-1.451261427504925
naive_zero_delta,holdout,26,26,1.9230769230769231,2.0,-4.2,1.9230769230769231,2.0,-12.254901960784313
ridge_raw_only,holdout,26,26,1.601422850931334,1.8550760192939104,-3.4736991485671433,1.601422850931334,1.8550760192939104,-10.403546849288796
ridge_raw_plus_latent,holdout,26,26,2.2518841507713114,2.5639158297088276,-7.545763696380957,2.2518841507713114,2.5639158297088276,-20.783319226069107
elastic_raw_plus_latent_plus_history,holdout,26,26,2.952961331043654,3.0172567457614248,-10.834989750795671,2.952961331043654,3.0172567457614248,-29.167620933400727
ridge_raw_plus_latent_plus_history,holdout,26,26,1.937994712123653,2.2763218439841473,-5.736133478619204,1.937994712123653,2.2763218439841473,-16.170536318048953
gbdt_raw_plus_latent_plus_history,holdout,26,26,1.2559582597591719,1.4408724110571336,-1.698947296429277,1.2559582597591719,1.4408724110571336,-5.87966957913345
random_forest_raw_plus_latent_plus_history,holdout,26,26,1.3440414028653664,1.4641465689508109,-1.7868427279815609,1.3440414028653664,1.4641465689508109,-6.103716757600057
gam_spline_raw_plus_latent_plus_history,holdout,26,26,2.0754993242091757,2.6353728228374864,-8.028746889955546,2.0754993242091757,2.6353728228374864,-22.01445285674943
lstm_sequence,holdout,26,26,22.753475189208984,22.770428117371146,-673.0401156428765,22.753475189208984,22.770428117371146,-1717.1414712465478
gru_sequence,holdout,26,26,24.722387460561897,24.738408503538533,-794.5855118743318,24.722387460561897,24.738408503538533,-2026.963069483591
physics_hybrid_nn,holdout,26,26,0.6618144695575421,0.7423647589289227,0.28356293411052325,0.6618144695575421,0.7423647589289227,-0.8262121287378819
physics_informed_pinn,holdout,26,26,0.7428943927471454,0.9316409686794437,-0.1283413628785639,0.7428943927471454,0.9316409686794437,-1.8761642583179077
