feature,coef,abs_coef
internal_resistance_proxy_ohm,-0.21963726622021312,0.21963726622021312
soc_span_pct,-0.2006562314862899,0.2006562314862899
soc_max_pct,-0.18954011087013012,0.18954011087013012
time_since_prev_event_days,0.18462514737457922,0.18462514737457922
flag_rst_coulomb_any,-0.18425168521438465,0.18425168521438465
observed_soh_slope_pct_per_day_1,0.17057978847450625,0.17057978847450625
p95_abs_dcurrent_a_per_s,-0.1696869359464633,0.1696869359464633
rolling_current_abs_max_5,0.16525081459670976,0.16525081459670976
event_ah,-0.1482391417071842,0.1482391417071842
avg_cell_temp_min_c,0.1468055134241605,0.1468055134241605
soc_mean_pct,-0.14510487806875175,0.14510487806875175
measurement_sigma_pct,0.13665875193538107,0.13665875193538107
condition_multiplier,0.13665875193537871,0.13665875193537871
current_rms_proxy_a,0.13300625567594465,0.13300625567594465
voltage_sag_proxy_v,0.13150130804793436,0.13150130804793436
observed_soh_delta_2,-0.12435098514208129,0.12435098514208129
event_type_flight,0.1171765766197769,0.1171765766197769
flight_event_flag,0.11717657661977499,0.11717657661977499
soc_min_pct,0.11327330717570656,0.11327330717570656
rolling_latent_filter_delta_mean_5,-0.11113727574270037,0.11113727574270037
estimation_reset_risk,-0.10759955578519252,0.10759955578519252
p95_abs_current_a,0.09057133666952422,0.09057133666952422
score_switch,-0.09042036106147205,0.09042036106147205
storage_stress_proxy,-0.08990754841736612,0.08990754841736612
instant_stress_index,0.08924886913656509,0.08924886913656509
degradation_stress_proxy,0.08675211257210359,0.08675211257210359
arrhenius_temp_proxy,0.08652596959976383,0.08652596959976383
voltage_mean_v,-0.08307365284352691,0.08307365284352691
delta_days,0.07442516159592352,0.07442516159592352
score_current,-0.0740102012310366,0.0740102012310366
rolling_observed_soh_std_3,-0.07241844122127465,0.07241844122127465
n_rows,-0.0714519913046691,0.0714519913046691
current_abs_mean_a,0.06704899668336509,0.06704899668336509
rolling_current_abs_mean_5,0.06642396263688717,0.06642396263688717
event_type_charge,0.06357353778589059,0.06357353778589059
charge_event_flag,0.06357353778588491,0.06357353778588491
soc_stress_index,0.061036143642055174,0.061036143642055174
p95_abs_dtemp_c_per_min,0.051574658771497375,0.051574658771497375
throughput_stress_proxy,-0.05072770086313815,0.05072770086313815
latent_filter_delta_1,0.047267558841456676,0.047267558841456676
duration_stress_index,-0.04621511253980449,0.04621511253980449
flag_new_est_batt_cap_any,-0.0446948012659634,0.0446948012659634
avg_cell_temp_span_c,0.039497281915087175,0.039497281915087175
thermal_severity_proxy,0.03555389471228757,0.03555389471228757
rolling_flight_frac_5,0.03334158461636171,0.03334158461636171
observed_soh_span_pct,0.0316661321119406,0.0316661321119406
score_observation_instability,-0.029600163586579787,0.029600163586579787
cap_est_span_raw,0.026716642752762768,0.026716642752762768
event_efc,-0.02545566819450789,0.02545566819450789
score_dtemp,-0.02430086237334335,0.02430086237334335
cap_est_delta_raw,0.017411265857525764,0.017411265857525764
voltage_max_v,0.013381577998581745,0.013381577998581745
prev_delta_days,-0.012913106747510117,0.012913106747510117
rolling_sigma_mean_5,0.010979975406676152,0.010979975406676152
rolling_condition_mean_5,0.01097997540667465,0.01097997540667465
observed_soh_delta_1,-0.006557497769111697,0.006557497769111697
score_event_type,0.0063065214066557376,0.0063065214066557376
kalman_coulomb_gap_mean_pct,-0.0013906331898485024,0.0013906331898485024
time_above_40c_proxy_min,0.0,0.0
plane_166,0.0,0.0
