feature,importance_mean,importance_std
throughput_stress_proxy,-0.0004566067401799767,0.0009049450012389983
observed_soh_delta_1,-0.000483755332509217,0.00029377570500464215
p95_abs_current_a,-0.0004842773944315315,0.0005509788931906845
avg_cell_temp_span_c,-0.0005015572093658438,0.0004792114250560457
rolling_observed_soh_std_3,-0.0006861240018033677,0.00046310363635434734
internal_resistance_proxy_ohm,-0.000709894137467737,0.0010842640688894262
cap_est_delta_raw,-0.000853572970624894,0.001325213440207927
_filterpy_pred_state_pct,-0.0011674411336012546,0.0020945201430686397
soc_span_pct,-0.0012245344408136293,0.000104267606847056
event_duration_s,-0.0014073102500380408,0.0004943488304854032
rolling_observed_delta_std_5,-0.0014712501653151744,0.0011322854864352179
rolling_temp_mean_5,-0.0016378242686399425,0.0006101160885076504
battery_id,-0.002057978589306586,0.0031432734392819453
current_temp_stress_index,-0.0020973538866190466,0.0003506804102986027
rolling_current_abs_mean_5,-0.0024735557874366433,0.0013306468160645252
soc_stress_index,-0.0030461077044560804,0.000460213726979743
degradation_stress_proxy,-0.0032551579827262422,0.0008752650349318727
instant_stress_index,-0.003336595950916488,0.0003212613880167678
n_rows,-0.003402738153955154,0.0014753758717060469
thermal_severity_proxy,-0.004308135568416827,0.0005030031032102225
rolling_observed_delta_mean_5,-0.004950791146982159,0.00148879740332611
soc_max_pct,-0.006200929854044146,0.001313703767348471
latent_filter_delta_2,-0.0068338309160804744,0.0010620874303580556
rolling_current_abs_max_5,-0.008407403685021065,0.007398787430142796
prev2_latent_filter_pct,-0.008415725151553843,0.003234117140884974
rolling_stress_index_max_5,-0.010405919717250045,0.004011752661128006
rolling_sigma_mean_5,-0.010831626019461504,0.0031391038766226207
_filterpy_pred_var_pct2,-0.018722400837112206,0.007195677450500815
