feature,importance_mean,importance_std
observed_soh_iqr_pct,-0.0005575621863527225,7.331087667757548e-05
cap_est_delta_raw,-0.0007392498459141805,0.0002819940385005229
n_rows,-0.001166148199843242,0.00035666628441037915
delta_days,-0.0014776688213555822,0.000862897530985582
kalman_coulomb_gap_span_pct,-0.001563737438852808,0.0007024966446294537
storage_stress_proxy,-0.002017155551565164,0.00162370870748144
rolling_observed_delta_mean_5,-0.00202915266312651,0.0007781146876960894
rolling_stress_index_max_5,-0.0021797220988330145,0.000876944641069264
rolling_temp_span_mean_5,-0.002348243127711136,0.000954052078922397
rolling_temp_mean_5,-0.002630288864107211,0.0016577962877087962
time_since_prev_event_days,-0.0031133158728292366,0.00022240166922323298
observed_soh_delta_1,-0.003342378347257302,0.0014627526642020216
prev_observed_soh_pct,-0.004207753833059514,0.0014906012790613368
event_ah,-0.004309450601181463,0.0027225390553200857
rolling_current_abs_mean_5,-0.0044980148738910765,0.0011382033750828764
p95_abs_current_a,-0.005213023000865391,0.0010777420619134672
battery_id,-0.005454147866394088,0.002976240587705168
score_gap,-0.005611129241656165,0.002888907546307643
rolling_latent_filter_delta_std_5,-0.006893622337694349,0.0018915115013606134
rolling_observed_soh_mean_3,-0.010906758911052616,0.003090575400364025
rolling_current_abs_max_5,-0.013788732208841381,0.0072797061499181095
rolling_latent_filter_delta_mean_5,-0.09257006395619412,0.012743476392904995
_filterpy_pred_var_pct2,-0.10885683806068416,0.010970828710826433
