plane_id,battery_id,flight_id,event_datetime,event_type,observed_soh_pct,observed_soh_iqr_pct,observed_soh_span_pct,flag_new_est_batt_cap_any,flag_rst_coulomb_any,n_rows,event_duration_s,avg_cell_temp_mean_c,avg_cell_temp_min_c,avg_cell_temp_max_c,avg_cell_temp_span_c,current_abs_mean_a,p95_abs_current_a,current_span_a,voltage_mean_v,voltage_max_v,soc_mean_pct,soc_min_pct,soc_max_pct,soc_span_pct,kalman_coulomb_gap_mean_pct,kalman_coulomb_gap_span_pct,cap_est_delta_raw,cap_est_span_raw,p95_abs_dtemp_c_per_min,p95_abs_dcurrent_a_per_s
166,1,5851,2024-04-22 12:14:00,other,68.0,0.0,0.0,0,1,10187,2037.1847209999999,18.939628938843626,0.0,20.0,20.0,27.767281829783055,37.4,39.300000000000004,369.0262393246294,400.5,72.11583390595858,37.0,100.0,63.0,-1.393947187592029,3.1400000000000006,9229.0,9229.0,0.0,4.498403067248133
166,1,5852,2024-04-22 12:15:00,charge,69.0,1.0,1.0,1,1,18222,3644.170348,21.08182416858742,0.0,22.0,22.0,15.8344363955658,26.1,26.9,393.03805839095594,403.9,79.264899571946,37.0,100.0,63.0,-1.6231769289869389,2.930000000000021,9189.0,9229.0,0.0,0.5006558591757885
166,1,5853,2024-04-22 18:55:00,other,69.0,0.0,69.0,0,1,6045,1208.787672,18.717287014061206,17.0,20.0,3.0,15.025806451612903,35.7,37.300000000000004,385.8205128205128,397.8,90.86137303556659,79.0,100.0,21.0,-1.193770057899089,3.3100000000000023,0.0,0.0,0.0,3.498533278716294
166,1,5861,2024-04-24 15:00:00,charge,69.0,0.0,0.0,0,1,9319,1863.591856,13.715742032406911,13.0,15.0,2.0,8.223736452409058,10.1,10.2,398.12337160639555,405.7,87.22191222234146,79.0,96.0,17.0,-0.4329820796222768,4.6000000000000085,0.0,0.0,0.0,3.9975644838512623
166,1,5862,2024-04-24 16:15:00,other,69.0,0.0,0.0,0,1,12156,2431.180176,16.943731490621914,0.0,21.0,21.0,26.08868871339256,71.725,77.3,365.84382198091475,399.9,66.35019743336623,28.0,99.0,71.0,-0.5491345837446534,4.759999999999991,9189.0,9189.0,0.0,3.993656077342249
166,1,5863,2024-04-24 16:55:00,charge,69.0,0.0,69.0,1,1,19471,3894.367945,23.010271686097273,21.0,24.0,3.0,16.497832674233475,27.3,27.9,391.7438395562631,403.8,75.06188690873607,28.0,99.0,71.0,0.9344373683940219,2.230000000000018,23.0,23.0,0.0,0.5004868485850069
166,1,5868,2024-04-24 18:17:00,flight,69.0,0.0,0.0,0,1,12147,2429.3831609999997,20.96715238330452,0.0,22.0,22.0,18.752103400016463,69.5,97.3,376.98352679673997,400.8,77.49534864575615,50.0,100.0,50.0,-1.453451881122911,4.8799999999999955,9212.0,9212.0,0.0,7.99972000980033
166,1,5869,2024-04-24 19:00:00,charge,69.0,0.0,0.0,1,1,13591,2717.9864730000004,22.27187109116327,0.0,23.0,23.0,16.407791921124275,26.2,27.1,395.50128761680526,403.9,82.08358472518579,50.0,100.0,50.0,-1.1345611066146715,3.1100000000000136,9206.0,9212.0,0.0,0.5005795459722697
166,1,5870,2024-04-24 19:50:00,flight,69.0,0.0,0.0,0,1,11776,2354.9830230000002,21.796450407608695,0.0,23.0,23.0,12.520957880434782,67.1,97.0,386.49736752717394,400.8,89.47749660326087,68.0,100.0,32.0,-1.4395371942934758,4.230000000000018,9206.0,9206.0,0.0,5.50031626890869
166,1,5871,2024-04-24 20:30:00,charge,69.0,0.0,0.0,0,1,10113,2022.392017,22.088401067932363,0.0,23.0,23.0,14.381696825867692,25.2,26.2,398.4608622565015,403.9,88.45159695441511,68.0,100.0,32.0,-2.565213092059725,4.440000000000012,9206.0,9206.0,0.0,0.5011005421431185
