feature,importance_mean,importance_std
event_efc,0.0,0.0
score_didt,0.0,0.0
score_dtemp,0.0,0.0
charge_event_flag,0.0,0.0
score_soc_edge,0.0,0.0
cumulative_efc,0.0,0.0
score_observation_instability,0.0,0.0
score_event_type,0.0,0.0
p95_abs_dtemp_c_per_min,0.0,0.0
cumulative_ah,0.0,0.0
condition_multiplier,0.0,0.0
time_above_40c_proxy_min,0.0,0.0
battery_1,-5.6967068384583544e-05,0.00011830100241250389
avg_cell_temp_max_c,-0.00011044305078655725,9.017637335445121e-05
observed_soh_delta_2,-0.0001879050977120045,0.0003496911108247824
soc_span_pct,-0.0005282508227443472,0.0007979139613721151
voltage_sag_proxy_v,-0.0005386656743008089,0.0024151568755123596
rolling_flight_frac_5,-0.001220136581397835,0.0009451137319704988
p95_abs_dcurrent_a_per_s,-0.0026053367344289315,0.0027872565315263565
avg_cell_temp_min_c,-0.003055708263805368,0.008333496714352961
voltage_max_v,-0.0030978973103884754,0.0025606373346193953
arrhenius_temp_proxy,-0.003186337091566038,0.004563681936099946
event_type_other,-0.003319405263284736,0.0023299677248102653
flight_event_flag,-0.003346075170582985,0.0026236174454045036
cap_est_delta_raw,-0.003819758125848072,0.0009727137085459071
current_rms_proxy_a,-0.0038821718502163095,0.003295107968480248
observed_soh_iqr_pct,-0.004239293129450062,0.0021463470166294693
prev2_observed_soh_pct,-0.0061062564653858505,0.002522048896557094
delta_days,-0.0073719208930485,0.0021217321544684344
rolling_temp_span_mean_5,-0.008157530014910198,0.0062655343361373746
cap_est_span_raw,-0.010048577344715693,0.014606052873963516
soc_max_pct,-0.010857059865189722,0.0031709056111540444
kalman_coulomb_gap_mean_pct,-0.011604861237872655,0.011512556211993607
measurement_sigma_pct,-0.011672783998941672,0.003840820271923246
rolling_sigma_mean_5,-0.013417044741207107,0.005635498021576439
storage_stress_proxy,-0.015428712092746811,0.0028781728747263487
rolling_current_abs_max_5,-0.01811469601310085,0.007085897381291058
prev_delta_days,-0.018219741361308016,0.01206734347390902
rolling_observed_delta_mean_5,-0.01989638260047366,0.012826625937735824
n_rows,-0.02222952851986957,0.002288106323937545
soc_edge_stress_proxy,-0.02522053675133993,0.02177323797709585
latent_filter_delta_1,-0.025442221881129788,0.01989690899597724
observed_soh_slope_pct_per_day_1,-0.04472911815250082,0.01866929064375702
rolling_soc_span_mean_5,-0.0837456521828666,0.05032286197179918
prev2_latent_filter_pct,-0.09637650794955333,0.033266343214113404
