model,eval_split,n,level_mae,level_rmse,level_r2,delta_mae,delta_rmse,delta_r2
elastic_no_latent,holdout,48,1.2949921146386938,1.4244373963494354,-12.219086528136485,1.2949921146386938,1.4244373963494354,-206.83463495722475
ridge_with_latent,train,774,2.46275663918572,3.259621704645343,0.8784998450735,2.46275663918572,3.259621704645343,0.7172512738896768
ridge_with_latent,valid,111,2.540978955185255,2.8116218546073273,-2.7695768088107355,2.540978955185255,2.8116218546073273,-130.79043852042284
ridge_with_latent,test,169,5.096051989241287,6.774793709115674,-0.5736236921924118,5.096051989241287,6.774793709115674,-1.9754178987454165
ridge_with_latent,holdout,48,19.604849311000915,20.540012960369545,-2747.629088017387,19.604849311000915,20.540012960369545,-43213.81079082055
ridge_no_latent,train,774,2.93952218490888,3.8882531171379964,0.8271173195279168,2.93952218490888,3.8882531171379964,0.5976765815682266
ridge_no_latent,valid,111,2.4854413828679247,2.690688939600256,-2.4522780194727387,2.4854413828679247,2.690688939600256,-119.69716500199658
ridge_no_latent,test,169,3.8049098117826907,4.4544041652126944,0.31971957581300736,3.8049098117826907,4.4544041652126944,-0.2862786448468182
ridge_no_latent,holdout,48,1.6649773673652837,2.0368414104039054,-26.02894804282741,1.6649773673652837,2.0368414104039054,-423.95762001421315
gbdt_with_latent,train,774,0.0884496514647643,0.11934691967217737,0.999837121088392,0.0884496514647643,0.11934691967217737,0.9996209568226867
gbdt_with_latent,valid,111,1.6623114177704719,2.161366856944953,-1.2275925217713088,1.6623114177704719,2.161366856944953,-76.88019986829119
gbdt_with_latent,test,169,6.313378735154323,7.722355258146467,-1.0445996795637642,6.313378735154323,7.722355258146467,-2.8659423549142358
gbdt_with_latent,holdout,48,1.09805234395873,1.1813572503319623,-8.09237237258399,1.09805234395873,1.1813572503319623,-141.95313741452182
gbdt_no_latent,train,774,0.09341433041967606,0.1269124353186385,0.9998158164728609,0.09341433041967606,0.1269124353186385,0.9995713778496776
gbdt_no_latent,valid,111,1.6858916259259131,2.21226995261904,-1.3337536894894546,1.6858916259259131,2.21226995261904,-80.59176420482703
gbdt_no_latent,test,169,6.277243885308264,7.668660387432816,-1.0162656191784194,6.277243885308264,7.668660387432816,-2.812368129492381
gbdt_no_latent,holdout,48,1.1279820834110315,1.2062233798319193,-8.479167460022532,1.1279820834110315,1.2062233798319193,-148.03445140168202
random_forest_with_latent,train,774,0.27225435766986056,0.43052123547858356,0.9978805089567242,0.27225435766986056,0.43052123547858356,0.9950676326886084
random_forest_with_latent,valid,111,1.8024614989516305,2.2566217157499993,-1.4282662419650585,1.8024614989516305,2.2566217157499993,-83.89607430863788
random_forest_with_latent,test,169,5.974951576568994,7.141587683143471,-0.7486314292158243,5.974951576568994,7.141587683143471,-2.306323664680416
random_forest_with_latent,holdout,48,0.34333790904005657,0.4295720507183613,-0.2022277432727171,0.34333790904005657,0.4295720507183613,-17.901802603886658
random_forest_no_latent,train,774,0.32475056515499484,0.5112459804875698,0.9970111629176517,0.32475056515499484,0.5112459804875698,0.9930445366255168
random_forest_no_latent,valid,111,1.356886186099053,1.7319714283885768,-0.4304089631934531,1.356886186099053,1.7319714283885768,-49.00938675189986
random_forest_no_latent,test,169,5.42767988524849,6.651557170882984,-0.5168945498871389,5.42767988524849,6.651557170882984,-1.868154067987748
random_forest_no_latent,holdout,48,0.5122159103482179,0.5991287378332418,-1.3385949879690902,0.5122159103482179,0.5991287378332418,-35.768125740218544
gam_spline_with_latent,train,774,0.7041852915511421,0.9255871284747089,0.9902033623980592,0.7041852915511421,0.9255871284747089,0.9772017837854698
gam_spline_with_latent,valid,111,1.8610615148639191,2.238230036520549,-1.3888463406781089,1.8610615148639191,2.238230036520549,-82.51789146729185
gam_spline_with_latent,test,169,7.517857611931325,9.163955286331905,-1.879218720405555,7.517857611931325,9.163955286331905,-4.444045458645817
gam_spline_with_latent,holdout,48,8.160572449895575,8.504761431039878,-470.2365663728285,8.160572449895575,8.504761431039878,-7407.929470438944
gam_spline_no_latent,train,774,0.7170501387189205,0.9597622458847105,0.9894665714421699,0.7170501387189205,0.9597622458847105,0.975487162892078
gam_spline_no_latent,valid,111,1.8116282782273134,2.217422801080562,-1.3446379706295337,1.8116282782273134,2.217422801080562,-80.9722960939977
gam_spline_no_latent,test,169,8.179249403089257,10.237720138178988,-2.5934800751948828,8.179249403089257,10.237720138178988,-5.794575467800292
gam_spline_no_latent,holdout,48,11.319766774195465,11.632082229452879,-880.5148623320657,11.319766774195465,11.632082229452879,-13858.453845936841
lstm_sequence_with_latent,train,736,10.517794390957174,12.98046456576972,-1.0341810392886344,10.517794390957174,12.98046456576972,-3.282752379465732
lstm_sequence_with_latent,valid,111,1.25543740532075,1.4169851009963168,0.04256490237726962,1.25543740532075,1.4169851009963168,-32.47346340724976
lstm_sequence_with_latent,test,169,5.596962986011984,7.654345979890966,-1.0087454762614212,5.596962986011984,7.654345979890966,-2.7981489944174722
lstm_sequence_with_latent,holdout,10,5.640684229419174,5.641921124199849,-1902.8532489556146,5.640684229419174,5.641921124199849,-8586.585831733079
gru_sequence_with_latent,train,736,10.03518064604151,12.601037830000209,-0.9169984455688649,10.03518064604151,12.601037830000209,-3.0360368598575
gru_sequence_with_latent,valid,111,1.2764961481532977,1.4236904327138036,0.0334820830703193,1.2764961481532977,1.4236904327138036,-32.791013307457895
gru_sequence_with_latent,test,169,4.796421037051096,6.564852179081982,-0.4776059712427121,4.796421037051096,6.564852179081982,-1.7938669682860224
gru_sequence_with_latent,holdout,10,3.611060053393783,3.6129486400661976,-779.7338775623425,3.611060053393783,3.6129486400661976,-3520.6050338892
lstm_sequence_no_latent,train,736,10.125536203148233,12.471328118000866,-0.8777360365525833,10.125536203148233,12.471328118000866,-2.953374022877739
lstm_sequence_no_latent,valid,111,0.37290963059936977,0.4740454683082784,0.8928434371898158,0.37290963059936977,0.4740454683082784,-2.746364942103626
lstm_sequence_no_latent,test,169,3.0182477900765248,4.880024518576089,0.18350647974175005,3.0182477900765248,4.880024518576089,-0.5438312516770363
lstm_sequence_no_latent,holdout,10,0.9956599173093423,0.9995117904246417,-58.75239148943139,0.9956599173093423,0.9995117904246417,-268.5211885938652
gru_sequence_no_latent,train,736,10.185540165296329,12.455618464999581,-0.8730083921239797,10.185540165296329,12.455618464999581,-2.9434204690716577
gru_sequence_no_latent,valid,111,0.5218202219418627,0.6477690050323369,0.7999128936594639,0.5218202219418627,0.6477690050323369,-5.995365481150935
gru_sequence_no_latent,test,169,3.1142875583927183,4.815538348871837,0.20494270652710855,3.1142875583927183,4.815538348871837,-0.5032994948312435
gru_sequence_no_latent,holdout,10,0.8294115957761392,0.8511362902587668,-42.32890014390266,0.8294115957761392,0.8511362902587668,-194.44082464573955
physics_hybrid_with_latent,train,774,3.7988723387282164,6.184406738896934,0.5626405454444476,3.7988723387282164,6.184406738896934,-0.017799760853774105
physics_hybrid_with_latent,valid,111,0.23250282529659266,0.3092355330956362,0.95440076480243,0.23250282529659266,0.3092355330956362,-0.5942222450110011
physics_hybrid_with_latent,test,169,2.910927991302537,4.752027297304509,0.22577607469121397,2.910927991302537,4.752027297304509,-0.4639076269824127
physics_hybrid_with_latent,holdout,48,0.21897218211702452,0.24316161653527724,0.6147836113858942,0.21897218211702452,0.24316161653527724,-5.05649318784204
physics_hybrid_no_latent,train,774,3.904368724975361,6.398070276995418,0.5318980589264992,3.904368724975361,6.398070276995418,-0.08934204741029772
physics_hybrid_no_latent,valid,111,0.35303989077280795,0.4275853989984345,0.9128184653756322,0.35303989077280795,0.4275853989984345,-2.0480059862883504
physics_hybrid_no_latent,test,169,3.086677941573685,4.977788570563144,0.1504643138623164,3.086677941573685,4.977788570563144,-0.6063075935488391
physics_hybrid_no_latent,holdout,48,0.6669522681257322,0.6748819259695766,-1.96736046741497,0.6669522681257322,0.6748819259695766,-45.65377431481494
physics_informed_with_latent,train,774,3.6755618023982657,5.375547623084375,0.6695636188510659,3.6755618023982657,5.375547623084375,0.23102595312009333
physics_informed_with_latent,valid,111,0.6857602788123386,0.8369065367580409,0.6660105904161979,0.6857602788123386,0.8369065367580409,-10.67680431589699
physics_informed_with_latent,test,169,2.7478597618156964,3.9928281121201565,0.45339957677305587,2.7478597618156964,3.9928281121201565,-0.033515630706714816
physics_informed_with_latent,holdout,48,1.0068167152578866,1.1713606315891578,-7.939144527468866,1.0068167152578866,1.1713606315891578,-139.54404105321117
physics_informed_no_latent,train,774,3.77658812970098,5.572676622441044,0.6448841032435118,3.77658812970098,5.572676622441044,0.17359309138195744
physics_informed_no_latent,valid,111,0.6175072933618816,0.7326783527618862,0.7440203170713914,0.6175072933618816,0.7326783527618862,-7.949459415876289
physics_informed_no_latent,test,169,2.902030759090331,4.318555243856053,0.36058076942968675,2.902030759090331,4.318555243856053,-0.20901803454056211
physics_informed_no_latent,holdout,48,0.4173444946766895,0.4821771544854034,-0.5147046930543928,0.4173444946766895,0.4821771544854034,-22.81466346247859
